engagement_id,as_of_date,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs,health_band,churn_next_90d
ENG-01067,2026-08-01,73.99,86.73,98.52,79.23,65.86,80.61,Healthy,0
ENG-01068,2024-09-01,84.93,90.9,85.83,83.78,66.88,82.52,Healthy,0
ENG-01068,2024-10-01,84.01,90.71,90.57,90.04,76.65,86.09,Healthy,0
ENG-01068,2024-11-01,84.92,82.75,99.44,80.75,62.37,82.25,Healthy,0
ENG-01068,2024-12-01,87.7,84.39,100.0,71.3,72.6,84.02,Healthy,0
ENG-01068,2025-01-01,81.53,87.42,88.99,76.98,68.1,80.83,Healthy,0
ENG-01068,2025-02-01,84.05,92.29,96.52,75.52,63.61,82.82,Healthy,0
ENG-01068,2025-03-01,78.15,87.47,98.59,70.29,76.35,82.56,Healthy,0
ENG-01068,2025-04-01,80.9,92.67,99.7,69.68,72.91,83.73,Healthy,0
ENG-01068,2025-05-01,89.96,79.48,79.36,79.27,71.38,80.43,Healthy,0
ENG-01068,2025-06-01,83.91,89.7,96.87,80.3,62.55,82.85,Healthy,0
ENG-01069,2026-07-01,80.33,78.27,53.86,74.84,59.31,69.6,Watch,0
ENG-01069,2026-08-01,68.59,72.14,95.5,78.61,44.57,71.38,Watch,0
ENG-01069,2026-09-01,70.7,68.16,54.52,67.59,45.56,61.46,Watch,1
ENG-01069,2026-10-01,59.07,60.55,56.03,59.45,31.75,53.35,Critical,1
ENG-01069,2026-11-01,56.46,51.85,60.88,63.85,29.16,52.07,Critical,1
ENG-01070,2025-12-01,77.02,71.84,69.19,79.54,33.93,66.18,Watch,0
ENG-01070,2026-01-01,75.64,72.55,77.99,69.21,45.74,68.55,Watch,0
ENG-01070,2026-02-01,75.27,61.96,93.96,70.82,52.02,71.03,Watch,0
ENG-01070,2026-03-01,76.72,67.17,75.17,68.0,40.01,65.85,Watch,0
ENG-01070,2026-04-01,78.49,72.34,76.0,64.57,59.36,70.85,Watch,0
ENG-01070,2026-05-01,71.08,75.99,75.69,72.65,46.2,68.24,Watch,0
ENG-01070,2026-06-01,76.89,73.22,81.15,74.64,52.9,71.87,Watch,0
ENG-01071,2024-02-01,84.35,92.78,82.56,84.36,70.64,82.94,Healthy,0
ENG-01071,2024-03-01,84.42,88.96,100.0,74.97,60.68,82.28,Healthy,0
ENG-01071,2024-04-01,77.65,73.37,78.59,78.18,64.55,74.44,Watch,0
ENG-01071,2024-05-01,76.21,78.58,89.51,73.85,67.87,77.32,Watch,1
ENG-01071,2024-06-01,77.96,66.21,47.4,64.09,51.58,62.14,Watch,1
ENG-01071,2024-07-01,72.17,67.52,50.55,71.54,47.89,61.96,Watch,1
ENG-01072,2025-12-01,81.05,88.92,88.52,86.14,73.94,83.46,Healthy,0
ENG-01072,2026-01-01,82.44,94.4,81.14,85.64,72.12,82.99,Healthy,0
ENG-01072,2026-02-01,91.67,86.35,86.95,73.83,69.79,82.61,Healthy,0
ENG-01072,2026-03-01,90.72,87.73,99.34,85.79,71.89,87.34,Healthy,0
ENG-01072,2026-04-01,80.35,95.48,100.0,75.14,64.36,83.33,Healthy,0
ENG-01072,2026-05-01,84.5,89.61,99.26,81.57,79.33,87.0,Healthy,0
ENG-01072,2026-06-01,80.68,92.89,99.0,71.6,71.81,83.65,Healthy,0
ENG-01072,2026-07-01,83.8,87.85,97.92,77.26,68.42,83.38,Healthy,0
ENG-01072,2026-08-01,83.16,85.81,94.34,76.58,84.26,85.16,Healthy,0
ENG-01073,2025-11-01,80.47,82.17,80.7,73.43,62.43,76.19,Watch,0
ENG-01073,2025-12-01,80.57,83.53,92.06,73.49,65.08,79.3,Watch,0
ENG-01073,2026-01-01,79.62,92.01,93.73,76.7,67.66,82.09,Healthy,0
ENG-01073,2026-02-01,82.78,83.07,92.82,77.32,74.12,82.29,Healthy,0
ENG-01073,2026-03-01,81.86,90.88,97.73,82.07,57.07,81.91,Healthy,0
ENG-01073,2026-04-01,84.22,83.0,87.89,65.57,58.57,76.78,Watch,0
ENG-01073,2026-05-01,74.24,85.51,77.91,70.58,56.29,73.09,Watch,0
ENG-01073,2026-06-01,84.33,86.8,97.09,80.69,64.5,82.86,Healthy,0
ENG-01073,2026-07-01,78.88,85.22,95.33,71.79,73.3,81.26,Healthy,0
ENG-01073,2026-08-01,77.04,86.44,95.46,79.7,63.63,80.32,Healthy,0
ENG-01074,2025-05-01,76.14,76.67,97.53,69.02,50.82,74.39,Watch,0
ENG-01074,2025-06-01,74.93,74.82,82.99,72.46,47.69,70.7,Watch,0
ENG-01074,2025-07-01,74.78,73.91,43.37,66.43,56.87,63.49,Watch,0
ENG-01074,2025-08-01,77.94,76.73,85.23,68.81,58.02,73.8,Watch,0
ENG-01074,2025-09-01,72.61,72.98,77.77,69.31,60.65,70.83,Watch,0
ENG-01074,2025-10-01,70.49,76.71,91.71,76.92,48.27,72.5,Watch,0
ENG-01074,2025-11-01,72.42,72.44,80.07,70.69,50.29,69.27,Watch,0
ENG-01074,2025-12-01,69.86,76.22,74.42,73.66,47.39,68.12,Watch,0
ENG-01074,2026-01-01,77.63,79.43,66.61,74.6,50.68,69.94,Watch,0
ENG-01074,2026-02-01,75.04,68.68,87.8,79.43,46.44,71.26,Watch,0
ENG-01074,2026-03-01,69.95,68.56,80.03,82.27,48.72,69.29,Watch,0
ENG-01074,2026-04-01,82.21,76.76,96.73,72.13,53.22,76.71,Watch,0
ENG-01074,2026-05-01,73.52,75.09,95.02,69.64,54.7,73.79,Watch,0
ENG-01075,2025-06-01,89.38,83.29,84.8,74.6,60.65,79.28,Watch,0
ENG-01075,2025-07-01,79.75,87.65,71.3,88.58,64.66,77.95,Watch,0
ENG-01075,2025-08-01,79.59,96.71,100.0,67.93,66.75,82.78,Healthy,0
ENG-01075,2025-09-01,88.43,88.7,92.13,71.84,61.98,81.45,Healthy,0
ENG-01075,2025-10-01,82.74,88.38,95.63,71.0,65.54,81.25,Healthy,0
ENG-01075,2025-11-01,81.4,91.8,94.39,82.15,72.15,84.34,Healthy,0
ENG-01075,2025-12-01,83.07,90.5,70.56,74.45,61.32,76.41,Watch,0
ENG-01075,2026-01-01,79.92,84.37,76.5,65.0,66.37,75.18,Watch,0
ENG-01075,2026-02-01,81.42,80.07,98.91,79.61,61.09,80.31,Healthy,0
ENG-01076,2025-09-01,75.01,74.01,75.85,67.84,43.15,67.53,Watch,0
ENG-01076,2025-10-01,76.17,69.7,75.79,71.8,51.8,69.27,Watch,0
ENG-01076,2025-11-01,73.42,73.25,96.73,73.35,52.86,73.93,Watch,0
ENG-01076,2025-12-01,71.16,71.35,68.26,75.07,47.32,66.44,Watch,0
ENG-01076,2026-01-01,71.13,74.35,86.64,72.91,44.14,69.75,Watch,0
ENG-01076,2026-02-01,73.37,81.25,98.65,59.28,54.71,74.16,Watch,0
ENG-01076,2026-03-01,69.7,75.18,97.56,80.45,49.01,73.84,Watch,0
ENG-01077,2025-03-01,81.32,77.88,95.39,75.44,55.92,77.48,Watch,0
ENG-01077,2025-04-01,75.6,76.98,94.65,65.22,49.75,72.96,Watch,0
ENG-01077,2025-05-01,84.66,84.02,98.72,63.93,67.06,80.72,Healthy,0
ENG-01077,2025-06-01,79.15,79.99,100.0,75.45,46.23,76.35,Watch,0
ENG-01077,2025-07-01,79.99,78.83,84.26,76.41,67.84,77.65,Watch,0
ENG-01077,2025-08-01,79.6,71.78,89.52,77.17,64.11,76.56,Watch,0
ENG-01077,2025-09-01,77.02,83.8,77.59,71.94,57.48,73.82,Watch,0
ENG-01077,2025-10-01,76.26,67.95,83.36,73.88,56.47,71.71,Watch,1
ENG-01077,2025-11-01,74.18,77.42,60.17,67.15,48.43,65.82,Watch,1
ENG-01077,2025-12-01,62.67,64.03,50.42,70.56,42.03,57.55,Critical,1
ENG-01078,2025-03-01,66.87,68.69,62.77,75.22,40.69,62.43,Watch,0
ENG-01078,2025-04-01,70.2,63.69,58.45,75.23,45.46,62.36,Watch,0
ENG-01078,2025-05-01,69.87,63.8,66.27,66.39,58.5,65.14,Watch,0
ENG-01078,2025-06-01,63.85,62.3,55.55,67.27,44.24,58.47,Critical,0
ENG-01078,2025-07-01,68.42,69.13,92.4,70.49,54.39,70.86,Watch,0
ENG-01078,2025-08-01,67.13,70.3,55.14,75.97,46.11,62.49,Watch,0
ENG-01078,2025-09-01,66.32,65.57,73.21,67.19,29.02,60.22,Watch,0
ENG-01078,2025-10-01,61.96,54.02,64.42,64.32,37.62,56.35,Critical,0
ENG-01078,2025-11-01,57.75,57.82,51.49,55.08,30.62,50.69,Critical,1
ENG-01078,2025-12-01,54.71,53.6,44.24,70.13,16.31,47.03,Critical,1
ENG-01078,2026-01-01,48.58,42.74,29.92,54.48,17.46,38.34,Critical,1
ENG-01079,2026-08-01,83.5,83.4,99.8,66.49,65.8,80.65,Healthy,0
ENG-01079,2026-09-01,76.71,87.03,92.18,75.38,68.97,80.12,Healthy,0
ENG-01079,2026-10-01,76.54,77.76,85.83,69.99,53.98,73.15,Watch,0
ENG-01079,2026-11-01,70.03,74.42,86.17,74.89,47.0,70.26,Watch,1
ENG-01079,2026-12-01,68.8,67.08,64.12,77.2,45.08,64.04,Watch,1
ENG-01079,2027-01-01,68.38,61.08,53.01,64.22,40.37,57.62,Critical,1
ENG-01080,2026-07-01,81.9,84.39,94.05,81.66,64.01,81.21,Healthy,0
ENG-01080,2026-08-01,65.46,70.62,63.18,69.41,44.0,62.33,Watch,0
ENG-01081,2025-01-01,73.43,77.96,96.15,69.0,42.08,71.95,Watch,0
ENG-01081,2025-02-01,73.7,74.38,76.71,67.01,48.67,68.43,Watch,0
ENG-01081,2025-03-01,73.51,75.52,85.37,73.17,64.83,74.5,Watch,0
ENG-01081,2025-04-01,81.28,86.75,69.27,77.57,61.72,75.5,Watch,0
ENG-01081,2025-05-01,75.36,71.07,60.28,76.87,59.87,68.61,Watch,0
ENG-01081,2025-06-01,75.18,77.2,88.59,84.76,51.39,74.95,Watch,0
ENG-01081,2025-07-01,76.97,80.51,89.18,65.87,58.75,74.81,Watch,0
ENG-01081,2025-08-01,80.3,79.85,59.51,74.39,60.0,71.1,Watch,0
ENG-01081,2025-09-01,76.85,77.66,66.41,77.3,49.25,69.47,Watch,0
ENG-01082,2024-05-01,78.42,80.08,76.52,69.69,56.66,72.71,Watch,0
ENG-01082,2024-06-01,77.5,77.39,88.45,72.4,54.45,74.29,Watch,0
ENG-01082,2024-07-01,80.58,79.94,97.03,71.45,65.82,79.42,Watch,0
ENG-01082,2024-08-01,82.47,82.31,96.99,73.89,59.24,79.41,Watch,0
ENG-01082,2024-09-01,76.59,76.8,69.19,68.64,55.38,69.72,Watch,0
ENG-01082,2024-10-01,73.84,80.22,97.37,76.42,68.03,79.05,Watch,0
ENG-01082,2024-11-01,77.86,75.49,79.98,72.0,57.6,72.88,Watch,0
ENG-01082,2024-12-01,78.12,71.9,92.52,68.62,50.09,72.73,Watch,0
ENG-01082,2025-01-01,74.24,83.6,88.84,71.81,51.84,74.19,Watch,0
ENG-01082,2025-02-01,70.45,79.04,81.25,74.9,51.87,71.28,Watch,0
ENG-01083,2024-06-01,81.41,92.04,71.66,71.48,73.96,78.61,Watch,0
ENG-01083,2024-07-01,88.35,84.5,98.15,64.11,65.89,81.41,Healthy,0
ENG-01083,2024-08-01,83.58,84.01,100.0,88.21,73.28,85.58,Healthy,0
ENG-01083,2024-09-01,81.29,82.94,99.47,77.28,66.94,81.78,Healthy,0
ENG-01083,2024-10-01,77.55,86.66,98.65,68.06,69.91,80.64,Healthy,0
ENG-01083,2024-11-01,80.77,79.02,97.08,72.99,67.63,79.89,Watch,0
ENG-01083,2024-12-01,80.31,81.61,72.61,71.34,62.66,74.15,Watch,0
ENG-01084,2026-06-01,81.1,85.19,77.24,83.63,64.74,78.25,Watch,0
ENG-01084,2026-07-01,71.98,81.29,72.25,61.03,65.53,70.96,Watch,0
ENG-01084,2026-08-01,78.16,81.56,85.65,82.46,81.11,81.57,Healthy,0
ENG-01085,2024-05-01,81.36,85.57,88.53,71.95,63.85,78.72,Watch,0
ENG-01085,2024-06-01,84.4,80.37,78.67,68.0,62.22,75.55,Watch,0
ENG-01085,2024-07-01,84.85,79.56,86.9,74.57,60.14,77.72,Watch,0
ENG-01085,2024-08-01,80.93,86.95,69.98,73.06,53.44,73.27,Watch,0
ENG-01085,2024-09-01,81.75,83.89,82.06,80.1,60.08,77.66,Watch,0
ENG-01085,2024-10-01,83.35,85.56,90.78,75.95,68.46,81.19,Healthy,0
ENG-01085,2024-11-01,78.71,87.94,71.18,70.84,57.37,73.6,Watch,0
ENG-01085,2024-12-01,77.66,79.16,94.04,73.32,66.61,78.37,Watch,0
ENG-01085,2025-01-01,85.62,81.8,87.09,72.63,67.76,79.63,Watch,0
ENG-01085,2025-02-01,80.49,79.83,94.71,76.9,74.31,81.43,Healthy,0
ENG-01085,2025-03-01,81.89,82.36,97.43,73.63,56.12,78.7,Watch,0
ENG-01085,2025-04-01,75.69,85.11,98.93,78.68,67.6,81.05,Healthy,0
ENG-01086,2025-03-01,79.17,85.93,92.76,73.3,56.14,77.75,Watch,0
ENG-01086,2025-04-01,76.87,85.39,80.04,72.57,70.87,77.36,Watch,0
ENG-01086,2025-05-01,79.28,85.47,45.54,75.27,69.77,71.27,Watch,0
ENG-01086,2025-06-01,86.97,81.4,77.38,74.81,62.52,77.22,Watch,0
ENG-01086,2025-07-01,80.04,86.42,73.67,76.55,69.51,77.41,Watch,0
ENG-01086,2025-08-01,74.02,83.6,78.11,72.01,62.11,74.07,Watch,0
ENG-01086,2025-09-01,81.22,81.56,96.67,73.71,52.1,77.43,Watch,0
ENG-01086,2025-10-01,76.32,75.16,97.64,72.44,56.27,75.76,Watch,0
ENG-01086,2025-11-01,81.36,80.8,88.31,70.06,63.98,77.47,Watch,0
ENG-01086,2025-12-01,79.03,84.84,94.19,81.27,73.88,82.53,Healthy,0
ENG-01086,2026-01-01,82.89,81.83,98.17,80.91,64.9,81.84,Healthy,0
ENG-01086,2026-02-01,82.43,85.05,99.14,67.16,67.66,81.05,Healthy,0
ENG-01086,2026-03-01,85.78,81.54,95.89,76.13,73.97,83.14,Healthy,0
ENG-01087,2025-08-01,89.94,93.98,100.0,74.78,67.42,85.98,Healthy,0
ENG-01087,2025-09-01,86.66,81.06,89.82,72.94,68.02,80.39,Healthy,0
ENG-01087,2025-10-01,83.24,94.77,98.74,84.04,61.9,84.5,Healthy,0
ENG-01087,2025-11-01,74.59,78.01,93.9,73.43,58.38,75.72,Watch,0
ENG-01087,2025-12-01,72.53,74.24,67.98,77.12,56.19,69.38,Watch,1
ENG-01087,2026-01-01,78.21,75.63,95.21,74.98,59.03,76.77,Watch,1
ENG-01087,2026-02-01,67.18,69.25,92.0,62.5,50.25,68.47,Watch,1
ENG-01088,2026-06-01,84.98,89.79,91.66,75.26,68.71,82.57,Healthy,0
ENG-01088,2026-07-01,81.0,86.51,94.2,75.32,81.23,83.93,Healthy,0
ENG-01088,2026-08-01,81.81,90.49,93.09,76.19,59.21,80.44,Healthy,0
ENG-01089,2024-09-01,72.46,81.12,91.84,66.68,57.78,74.26,Watch,0
ENG-01089,2024-10-01,76.03,73.77,78.8,69.76,66.33,73.25,Watch,0
ENG-01089,2024-11-01,68.78,81.05,66.36,72.4,53.66,68.27,Watch,0
ENG-01089,2024-12-01,72.09,82.09,58.57,66.49,52.71,66.67,Watch,0
ENG-01089,2025-01-01,76.06,79.02,80.35,67.21,61.43,73.26,Watch,0
ENG-01089,2025-02-01,75.42,80.0,97.8,71.78,51.98,75.58,Watch,0
ENG-01089,2025-03-01,78.72,75.73,100.0,66.64,43.85,73.59,Watch,0
ENG-01089,2025-04-01,74.98,80.71,68.49,77.57,49.74,70.17,Watch,0
ENG-01089,2025-05-01,77.21,66.64,75.4,70.36,61.57,70.58,Watch,0
ENG-01089,2025-06-01,80.38,74.4,95.55,79.26,57.12,77.4,Watch,0
ENG-01089,2025-07-01,72.02,75.55,93.6,78.09,64.58,76.47,Watch,0
ENG-01090,2026-03-01,74.67,69.68,72.94,75.67,57.37,70.02,Watch,0
ENG-01090,2026-04-01,78.08,77.4,86.64,79.11,63.61,76.92,Watch,0
ENG-01090,2026-05-01,76.08,73.43,53.78,77.22,65.06,69.06,Watch,0
ENG-01090,2026-06-01,75.39,76.98,83.12,74.04,47.95,71.56,Watch,0
ENG-01090,2026-07-01,77.39,77.3,75.16,84.22,52.34,72.94,Watch,0
ENG-01090,2026-08-01,75.8,78.64,96.01,63.07,54.9,74.32,Watch,0
ENG-01091,2024-08-01,72.26,71.62,63.13,68.82,52.25,65.79,Watch,0
ENG-01091,2024-09-01,73.98,78.3,61.55,71.96,57.7,68.8,Watch,0
ENG-01091,2024-10-01,74.38,76.71,82.31,77.06,56.04,73.17,Watch,0
ENG-01091,2024-11-01,79.45,76.94,97.48,80.14,56.51,78.07,Watch,0
ENG-01091,2024-12-01,70.59,74.09,77.7,74.06,57.48,70.61,Watch,1
ENG-01091,2025-01-01,68.44,66.96,76.17,68.26,39.43,63.86,Watch,1
ENG-01091,2025-02-01,65.08,56.72,74.61,70.09,33.62,59.78,Critical,1
ENG-01091,2025-03-01,58.08,54.7,77.18,55.02,39.9,57.13,Critical,1
ENG-01092,2024-11-01,80.0,78.85,69.11,74.51,58.73,72.51,Watch,0
ENG-01092,2024-12-01,78.17,80.25,93.3,73.92,58.61,77.07,Watch,0
ENG-01092,2025-01-01,76.19,83.42,69.93,66.33,53.23,70.31,Watch,0
ENG-01092,2025-02-01,73.4,75.39,98.49,79.84,49.06,74.91,Watch,0
ENG-01092,2025-03-01,72.9,81.69,87.78,79.24,47.96,73.6,Watch,0
ENG-01092,2025-04-01,78.17,80.48,94.15,76.57,64.73,78.9,Watch,0
ENG-01092,2025-05-01,75.88,78.17,97.28,82.28,51.56,76.71,Watch,0
ENG-01093,2025-05-01,85.42,87.74,94.98,74.67,79.0,84.9,Healthy,0
ENG-01093,2025-06-01,77.26,88.08,91.38,80.29,73.4,81.93,Healthy,0
ENG-01093,2025-07-01,81.98,88.99,81.55,77.99,66.72,79.64,Watch,0
ENG-01093,2025-08-01,79.82,84.07,85.65,83.38,71.87,80.78,Healthy,0
ENG-01093,2025-09-01,81.66,89.81,100.0,80.16,63.68,83.14,Healthy,0
ENG-01093,2025-10-01,82.91,89.25,93.88,70.74,64.33,80.83,Healthy,0
ENG-01093,2025-11-01,89.28,91.29,99.09,84.73,61.89,85.48,Healthy,0
ENG-01093,2025-12-01,80.12,84.22,100.0,83.87,69.08,83.27,Healthy,0
ENG-01093,2026-01-01,79.87,90.0,97.45,79.3,59.51,81.25,Healthy,0
ENG-01093,2026-02-01,86.79,88.94,100.0,68.38,60.51,81.84,Healthy,0
ENG-01093,2026-03-01,85.5,88.59,97.39,75.94,63.48,82.66,Healthy,0
ENG-01093,2026-04-01,86.8,85.47,80.11,74.89,74.44,80.94,Healthy,0
ENG-01094,2024-03-01,83.18,85.17,92.97,74.62,54.19,78.45,Watch,0
ENG-01094,2024-04-01,79.22,81.48,96.59,75.01,71.52,80.98,Healthy,0
ENG-01094,2024-05-01,76.11,85.05,74.94,72.34,69.34,75.74,Watch,0
ENG-01094,2024-06-01,79.56,87.54,85.93,75.9,68.32,79.63,Watch,0
ENG-01094,2024-07-01,75.36,90.19,81.2,78.54,70.15,78.93,Watch,0
ENG-01094,2024-08-01,81.62,79.45,68.3,80.7,57.93,73.65,Watch,0
ENG-01094,2024-09-01,84.7,80.67,93.39,70.14,54.1,77.33,Watch,0
ENG-01094,2024-10-01,70.88,76.64,93.58,73.82,52.66,73.37,Watch,1
ENG-01094,2024-11-01,70.53,68.55,62.34,66.32,47.38,63.23,Watch,1
ENG-01094,2024-12-01,71.27,60.58,62.99,61.01,44.34,60.55,Watch,1
ENG-01095,2025-09-01,81.47,89.98,64.54,77.53,63.61,75.62,Watch,0
ENG-01095,2025-10-01,80.53,87.33,94.81,67.7,61.2,78.96,Watch,0
ENG-01095,2025-11-01,79.84,87.66,93.23,80.63,47.84,77.8,Watch,0
ENG-01095,2025-12-01,84.24,94.32,92.01,71.89,70.72,83.25,Healthy,0
ENG-01095,2026-01-01,83.2,89.03,93.56,72.42,70.57,82.3,Healthy,0
ENG-01095,2026-02-01,86.13,81.41,93.01,78.74,59.86,80.2,Healthy,0
ENG-01095,2026-03-01,74.94,73.49,77.44,75.75,58.66,72.01,Watch,0
ENG-01096,2024-10-01,82.72,79.72,78.62,82.95,59.02,76.59,Watch,0
ENG-01096,2024-11-01,75.14,76.0,100.0,81.87,52.15,76.7,Watch,0
ENG-01096,2024-12-01,79.68,80.49,89.72,71.85,59.6,76.66,Watch,0
ENG-01096,2025-01-01,83.59,80.18,85.21,68.39,58.44,75.92,Watch,0
ENG-01096,2025-02-01,77.95,76.58,70.62,69.03,62.48,71.78,Watch,0
ENG-01096,2025-03-01,76.83,73.33,91.86,69.88,57.14,74.15,Watch,0
ENG-01096,2025-04-01,77.07,74.64,100.0,69.17,66.11,77.79,Watch,0
ENG-01097,2025-03-01,77.47,80.94,65.0,70.27,61.56,71.41,Watch,0
ENG-01097,2025-04-01,71.04,70.32,86.61,72.56,66.94,73.42,Watch,0
ENG-01097,2025-05-01,73.89,76.1,81.31,78.28,63.04,74.3,Watch,0
ENG-01097,2025-06-01,77.73,76.31,89.74,73.9,47.16,73.16,Watch,0
ENG-01097,2025-07-01,78.94,83.99,95.17,78.1,55.29,78.34,Watch,0
ENG-01097,2025-08-01,77.51,75.35,93.37,68.09,48.08,72.95,Watch,0
ENG-01097,2025-09-01,81.09,78.15,57.77,85.14,48.88,70.0,Watch,0
ENG-01097,2025-10-01,74.52,79.59,94.53,75.57,47.95,74.38,Watch,0
ENG-01097,2025-11-01,72.85,78.45,80.25,77.11,61.23,73.77,Watch,0
ENG-01097,2025-12-01,71.44,82.61,92.85,70.46,59.12,75.35,Watch,0
ENG-01097,2026-01-01,70.58,80.96,96.08,74.45,60.17,76.25,Watch,0
ENG-01097,2026-02-01,74.2,80.51,91.43,64.88,62.78,75.23,Watch,0
ENG-01097,2026-03-01,75.48,79.68,71.91,76.82,62.65,73.24,Watch,0
ENG-01098,2024-06-01,74.83,64.97,71.24,69.21,52.71,66.87,Watch,0
ENG-01098,2024-07-01,71.84,72.17,60.76,72.67,51.72,65.79,Watch,0
ENG-01098,2024-08-01,67.56,70.49,92.91,64.44,47.85,68.81,Watch,0
ENG-01098,2024-09-01,68.52,71.37,77.87,73.96,41.62,66.4,Watch,0
ENG-01098,2024-10-01,66.35,72.54,97.72,63.25,56.1,71.35,Watch,0
ENG-01098,2024-11-01,64.84,63.05,88.87,67.8,40.2,64.8,Watch,0
ENG-01098,2024-12-01,67.81,56.35,70.56,73.8,46.72,62.75,Watch,1
ENG-01098,2025-01-01,64.17,51.86,68.66,73.97,33.67,57.98,Critical,1
ENG-01098,2025-02-01,54.52,50.09,35.85,59.78,26.06,45.0,Critical,1
ENG-01099,2024-04-01,73.63,77.83,74.08,66.9,46.09,68.04,Watch,0
ENG-01099,2024-05-01,75.81,74.14,93.27,78.54,58.74,75.96,Watch,0
ENG-01099,2024-06-01,78.18,80.96,66.18,75.11,48.41,69.92,Watch,0
ENG-01099,2024-07-01,73.57,69.83,90.77,65.39,45.9,69.5,Watch,0
ENG-01099,2024-08-01,62.74,63.57,60.43,58.81,39.15,57.14,Critical,1
ENG-01099,2024-09-01,62.92,60.64,66.54,70.14,27.56,57.2,Critical,1
ENG-01099,2024-10-01,64.3,54.41,81.7,69.51,40.58,61.84,Watch,1
ENG-01100,2025-10-01,75.35,72.9,81.95,68.26,45.9,69.23,Watch,0
ENG-01100,2025-11-01,72.97,63.17,73.11,66.54,46.58,64.8,Watch,0
ENG-01100,2025-12-01,74.38,69.95,75.39,73.61,51.64,69.03,Watch,0
ENG-01100,2026-01-01,64.37,65.14,64.94,69.01,52.3,62.92,Watch,1
ENG-01100,2026-02-01,63.33,56.95,74.14,62.84,54.95,62.47,Watch,1
ENG-01100,2026-03-01,59.7,44.45,32.09,66.06,27.29,45.6,Critical,1
ENG-01100,2026-04-01,62.6,51.54,34.87,63.85,27.27,47.96,Critical,1
ENG-01101,2025-05-01,74.14,72.96,69.74,72.16,42.01,66.3,Watch,0
ENG-01101,2025-06-01,75.15,72.09,70.16,78.13,54.48,69.85,Watch,0
ENG-01101,2025-07-01,77.14,72.97,93.83,67.58,47.41,72.26,Watch,0
ENG-01101,2025-08-01,72.76,71.53,59.48,64.67,43.43,62.78,Watch,0
ENG-01101,2025-09-01,71.51,72.74,83.39,72.39,52.85,70.53,Watch,0
ENG-01101,2025-10-01,74.21,62.49,74.82,70.1,48.59,66.25,Watch,0
ENG-01101,2025-11-01,72.63,75.76,100.0,77.82,51.69,75.32,Watch,0
ENG-01102,2025-12-01,81.11,84.37,96.0,77.22,66.51,81.24,Healthy,0
ENG-01102,2026-01-01,84.26,92.89,82.31,77.06,73.73,82.41,Healthy,0
ENG-01102,2026-02-01,81.28,77.6,95.83,68.42,69.71,79.21,Watch,0
ENG-01102,2026-03-01,85.02,88.22,86.09,81.77,67.14,81.81,Healthy,0
ENG-01102,2026-04-01,82.17,84.27,100.0,80.55,72.73,84.02,Healthy,0
ENG-01102,2026-05-01,81.69,80.93,100.0,78.15,65.96,81.52,Healthy,0
ENG-01102,2026-06-01,79.74,83.55,64.25,80.07,69.41,75.39,Watch,0
ENG-01102,2026-07-01,82.79,86.28,98.78,68.23,59.89,79.92,Watch,0
ENG-01102,2026-08-01,86.42,81.97,99.76,75.12,73.87,83.99,Healthy,0
ENG-01103,2026-07-01,80.96,87.73,99.01,84.79,44.21,79.15,Watch,0
ENG-01103,2026-08-01,79.68,92.43,78.76,69.13,59.99,76.52,Watch,0
ENG-01104,2024-04-01,70.8,77.97,67.27,65.42,49.72,66.5,Watch,0
ENG-01104,2024-05-01,77.72,77.61,69.31,68.71,58.96,70.91,Watch,0
ENG-01104,2024-06-01,76.79,84.82,96.16,71.55,53.9,76.91,Watch,0
ENG-01104,2024-07-01,75.88,77.55,87.4,79.09,53.36,74.49,Watch,0
ENG-01104,2024-08-01,78.64,76.37,68.93,78.81,57.9,72.12,Watch,0
ENG-01104,2024-09-01,73.99,79.67,60.6,78.36,62.2,70.74,Watch,0
ENG-01104,2024-10-01,76.63,77.18,78.72,70.86,68.58,74.68,Watch,0
ENG-01105,2026-01-01,74.13,76.27,90.54,72.72,46.73,72.15,Watch,0
ENG-01105,2026-02-01,77.46,70.43,89.62,80.06,51.97,73.78,Watch,0
ENG-01105,2026-03-01,72.9,74.46,58.18,74.47,47.97,65.52,Watch,0
ENG-01105,2026-04-01,74.57,77.46,100.0,76.86,46.15,74.9,Watch,0
ENG-01105,2026-05-01,66.09,74.26,90.46,72.41,42.78,68.88,Watch,0
ENG-01105,2026-06-01,76.38,68.58,89.72,70.56,51.82,71.7,Watch,0
ENG-01105,2026-07-01,73.91,72.18,88.83,79.98,49.5,72.58,Watch,0
ENG-01105,2026-08-01,75.65,75.17,56.64,63.75,42.28,63.29,Watch,0
ENG-01106,2025-03-01,74.47,85.2,97.81,79.18,52.16,77.53,Watch,0
ENG-01106,2025-04-01,75.25,79.14,94.28,81.46,70.9,79.9,Watch,0
ENG-01106,2025-05-01,83.18,76.93,62.8,72.92,75.23,74.73,Watch,0
ENG-01106,2025-06-01,80.31,80.26,82.42,75.65,59.08,75.78,Watch,0
ENG-01106,2025-07-01,81.92,80.63,99.87,75.97,60.71,80.12,Healthy,0
ENG-01106,2025-08-01,73.17,77.53,79.52,71.77,65.36,73.54,Watch,0
ENG-01106,2025-09-01,79.56,83.62,97.75,77.26,68.33,81.42,Healthy,0
ENG-01106,2025-10-01,78.58,81.19,98.24,77.13,58.65,78.83,Watch,0
