engagement_id,review_date,technical_score,delivery_score,communication_score,overall_score
ENG-01093,2025-11-01,87.63,91.3,89.91,92.44
ENG-01093,2025-12-01,80.83,79.16,84.13,86.53
ENG-01093,2026-01-01,75.42,79.82,75.84,87.81
ENG-01093,2026-02-01,84.06,78.91,98.09,90.84
ENG-01093,2026-03-01,90.22,78.89,87.37,89.55
ENG-01093,2026-04-01,83.85,81.28,89.16,84.66
ENG-01094,2024-03-01,86.91,85.92,77.0,86.32
ENG-01094,2024-04-01,74.2,79.77,89.01,84.35
ENG-01094,2024-05-01,74.22,75.93,88.51,78.94
ENG-01094,2024-06-01,76.03,82.06,82.21,83.94
ENG-01094,2024-07-01,78.91,71.27,74.65,82.01
ENG-01094,2024-08-01,79.29,67.79,86.23,77.53
ENG-01094,2024-09-01,84.42,79.31,81.13,85.46
ENG-01094,2024-10-01,74.45,71.5,62.89,78.57
ENG-01094,2024-11-01,66.53,70.02,63.61,67.79
ENG-01094,2024-12-01,71.55,68.75,65.97,65.46
ENG-01095,2025-09-01,85.19,82.65,87.39,80.22
ENG-01095,2025-10-01,79.76,81.33,90.21,86.48
ENG-01095,2025-11-01,75.94,74.63,76.35,85.92
ENG-01095,2025-12-01,82.4,79.78,89.21,89.71
ENG-01095,2026-01-01,76.07,81.83,83.97,87.83
ENG-01095,2026-02-01,82.7,89.39,86.29,86.2
ENG-01095,2026-03-01,75.31,75.12,78.59,75.06
ENG-01096,2024-10-01,77.69,81.79,82.78,80.64
ENG-01096,2024-11-01,73.82,73.2,66.82,81.66
ENG-01096,2024-12-01,78.23,75.09,77.08,82.48
ENG-01096,2025-01-01,77.72,77.96,82.81,82.8
ENG-01096,2025-02-01,69.04,74.75,77.02,75.64
ENG-01096,2025-03-01,76.99,78.36,81.33,79.36
ENG-01096,2025-04-01,79.87,78.25,88.58,81.95
ENG-01097,2025-03-01,74.62,81.14,74.02,75.57
ENG-01097,2025-04-01,66.18,69.42,70.79,74.68
ENG-01097,2025-05-01,73.12,70.91,81.26,76.52
ENG-01097,2025-06-01,73.9,73.78,78.51,80.24
ENG-01097,2025-07-01,82.51,85.14,77.17,84.76
ENG-01097,2025-08-01,83.91,70.97,77.36,80.72
ENG-01097,2025-09-01,71.24,73.19,80.52,74.23
ENG-01097,2025-10-01,76.13,73.43,62.51,81.3
ENG-01097,2025-11-01,69.03,70.95,80.97,76.66
ENG-01097,2025-12-01,70.38,67.53,75.71,80.7
ENG-01097,2026-01-01,72.52,73.68,77.16,80.59
ENG-01097,2026-02-01,78.54,78.32,76.98,80.72
ENG-01097,2026-03-01,69.52,75.98,77.61,76.06
ENG-01098,2024-06-01,77.56,63.72,81.02,70.48
ENG-01098,2024-07-01,70.03,62.03,81.22,69.19
ENG-01098,2024-08-01,71.28,60.78,63.15,74.93
ENG-01098,2024-09-01,67.62,61.6,70.91,71.86
ENG-01098,2024-10-01,70.0,58.37,67.75,76.36
ENG-01098,2024-11-01,62.87,65.72,66.48,70.22
ENG-01098,2024-12-01,60.89,69.56,60.71,64.49
ENG-01098,2025-01-01,57.59,60.81,63.23,60.98
ENG-01098,2025-02-01,56.43,44.72,51.26,48.3
ENG-01099,2024-04-01,74.84,71.83,61.58,75.21
ENG-01099,2024-05-01,75.39,80.85,81.44,79.59
ENG-01099,2024-06-01,79.24,72.21,75.91,76.15
ENG-01099,2024-07-01,73.51,75.95,63.6,76.56
ENG-01099,2024-08-01,66.85,70.14,60.89,62.45
ENG-01099,2024-09-01,66.39,59.74,66.34,63.03
ENG-01099,2024-10-01,65.71,63.0,59.24,65.19
ENG-01100,2025-10-01,75.94,76.33,76.84,76.14
ENG-01100,2025-11-01,74.26,69.4,67.61,69.58
ENG-01100,2025-12-01,77.42,75.34,80.1,73.08
ENG-01100,2026-01-01,67.47,53.32,70.89,64.78
ENG-01100,2026-02-01,69.5,62.56,66.36,63.8
ENG-01100,2026-03-01,62.94,51.7,56.35,47.46
ENG-01100,2026-04-01,66.07,54.6,57.79,51.79
ENG-01101,2025-05-01,74.55,67.08,76.8,72.62
ENG-01101,2025-06-01,78.17,73.66,80.95,72.83
ENG-01101,2025-07-01,77.18,80.16,75.24,79.85
ENG-01101,2025-08-01,73.16,67.41,78.26,69.01
ENG-01101,2025-09-01,71.0,70.15,72.75,74.91
ENG-01101,2025-10-01,81.68,72.75,79.29,70.26
ENG-01101,2025-11-01,70.4,73.88,62.33,80.57
ENG-01102,2025-12-01,83.71,82.58,74.96,85.97
ENG-01102,2026-01-01,87.71,82.77,91.91,86.79
ENG-01102,2026-02-01,78.51,80.49,87.32,83.63
ENG-01102,2026-03-01,83.45,76.2,88.85,86.41
ENG-01102,2026-04-01,86.15,76.91,88.85,87.36
ENG-01102,2026-05-01,84.29,89.91,87.9,86.0
ENG-01102,2026-06-01,81.47,70.44,78.64,77.2
ENG-01102,2026-07-01,88.21,90.55,83.34,88.01
ENG-01102,2026-08-01,86.82,80.32,89.2,88.2
ENG-01103,2026-07-01,84.36,85.92,79.39,87.84
ENG-01103,2026-08-01,79.79,78.4,80.58,83.91
ENG-01104,2024-04-01,74.15,63.86,73.88,72.43
ENG-01104,2024-05-01,76.93,69.67,72.71,75.58
ENG-01104,2024-06-01,70.95,77.52,86.72,84.44
ENG-01104,2024-07-01,70.42,79.53,76.35,79.34
ENG-01104,2024-08-01,77.34,69.1,87.14,75.42
ENG-01104,2024-09-01,74.68,67.34,81.47,72.63
ENG-01104,2024-10-01,79.82,72.88,87.38,77.34
ENG-01105,2026-01-01,79.48,80.04,74.16,78.98
ENG-01105,2026-02-01,79.99,68.12,79.08,78.04
ENG-01105,2026-03-01,68.68,59.54,70.11,69.77
ENG-01105,2026-04-01,72.72,66.9,65.56,81.94
ENG-01105,2026-05-01,66.61,65.63,64.13,75.04
ENG-01105,2026-06-01,83.57,71.83,76.7,76.98
ENG-01105,2026-07-01,73.46,79.03,70.89,77.03
ENG-01105,2026-08-01,69.88,78.1,71.06,70.73
ENG-01106,2025-03-01,77.15,71.23,63.29,84.06
ENG-01106,2025-04-01,74.48,76.53,74.09,81.37
ENG-01106,2025-05-01,90.61,71.52,92.39,75.9
ENG-01106,2025-06-01,78.34,74.59,89.96,80.82
ENG-01106,2025-07-01,82.67,85.37,76.81,85.96
ENG-01106,2025-08-01,66.59,66.78,69.27,76.28
ENG-01106,2025-09-01,77.29,74.2,79.18,85.53
ENG-01106,2025-10-01,73.23,75.91,75.23,84.41
ENG-01106,2025-11-01,80.42,62.27,83.13,83.99
ENG-01107,2025-05-01,71.18,79.39,70.82,82.75
ENG-01107,2025-06-01,93.05,73.69,81.06,83.63
ENG-01107,2025-07-01,73.49,76.83,73.97,79.99
ENG-01107,2025-08-01,78.17,77.48,88.01,86.45
ENG-01107,2025-09-01,75.71,73.38,80.63,82.68
ENG-01107,2025-10-01,75.35,71.03,82.77,82.96
ENG-01107,2025-11-01,79.81,79.0,79.62,80.88
ENG-01107,2025-12-01,86.54,76.41,77.71,76.84
ENG-01107,2026-01-01,80.59,83.63,95.58,84.66
ENG-01107,2026-02-01,74.62,80.24,86.2,83.31
ENG-01107,2026-03-01,80.14,73.13,78.14,77.64
ENG-01108,2024-07-01,75.55,83.28,87.41,82.5
ENG-01108,2024-08-01,82.75,80.78,91.05,87.09
ENG-01108,2024-09-01,88.68,92.85,90.7,86.03
ENG-01108,2024-10-01,79.03,83.87,72.54,86.66
ENG-01108,2024-11-01,77.38,81.99,85.52,87.67
ENG-01108,2024-12-01,85.17,78.13,87.17,87.65
ENG-01108,2025-01-01,82.61,94.18,89.99,90.86
ENG-01108,2025-02-01,90.51,90.7,82.4,93.12
ENG-01109,2024-01-01,84.93,75.73,82.53,84.06
ENG-01109,2024-02-01,78.49,81.71,85.52,87.83
ENG-01109,2024-03-01,81.8,77.52,82.23,83.69
ENG-01109,2024-04-01,80.61,74.93,72.66,77.02
ENG-01109,2024-05-01,83.06,93.17,81.42,85.52
ENG-01109,2024-06-01,90.81,79.17,83.83,87.13
ENG-01109,2024-07-01,83.37,79.46,86.79,80.93
ENG-01109,2024-08-01,87.45,88.71,88.35,89.76
ENG-01109,2024-09-01,97.54,88.45,83.42,85.86
ENG-01109,2024-10-01,81.55,76.78,83.9,87.51
ENG-01109,2024-11-01,80.18,79.57,76.94,87.0
ENG-01109,2024-12-01,82.84,88.33,87.83,78.39
ENG-01110,2025-01-01,69.34,68.3,70.25,74.19
ENG-01110,2025-02-01,65.45,64.38,69.09,71.0
ENG-01110,2025-03-01,68.41,69.62,70.57,68.83
ENG-01110,2025-04-01,73.2,68.57,69.0,74.65
ENG-01110,2025-05-01,76.75,63.08,72.81,68.7
ENG-01110,2025-06-01,76.47,61.72,58.13,66.01
ENG-01110,2025-07-01,61.67,45.97,59.67,55.9
ENG-01110,2025-08-01,60.94,62.05,54.25,55.12
ENG-01111,2024-01-01,67.26,70.89,72.5,80.89
ENG-01111,2024-02-01,67.26,85.89,74.62,83.94
ENG-01111,2024-03-01,78.31,75.74,77.87,85.45
ENG-01111,2024-04-01,74.23,73.63,83.62,85.31
ENG-01111,2024-05-01,88.53,86.51,90.05,81.58
ENG-01111,2024-06-01,75.8,77.74,73.24,84.12
ENG-01111,2024-07-01,75.68,75.58,68.53,83.59
ENG-01111,2024-08-01,79.84,60.75,82.68,79.9
ENG-01111,2024-09-01,80.3,74.45,81.72,78.69
ENG-01112,2025-02-01,74.03,64.08,78.9,73.06
ENG-01112,2025-03-01,78.01,73.14,78.53,73.46
ENG-01112,2025-04-01,73.72,71.94,73.83,75.32
ENG-01112,2025-05-01,68.58,70.93,74.43,78.16
ENG-01112,2025-06-01,83.5,75.29,78.65,79.41
ENG-01112,2025-07-01,71.35,73.09,78.12,81.58
ENG-01112,2025-08-01,82.81,76.94,83.94,71.47
ENG-01112,2025-09-01,76.07,72.54,83.8,76.51
ENG-01112,2025-10-01,73.07,74.51,84.11,75.41
ENG-01112,2025-11-01,83.54,80.61,79.68,81.7
ENG-01112,2025-12-01,73.15,63.8,73.18,77.27
ENG-01112,2026-01-01,68.57,69.37,81.57,76.79
ENG-01113,2025-09-01,74.68,66.45,72.04,79.13
ENG-01113,2025-10-01,77.49,82.79,81.42,83.44
ENG-01113,2025-11-01,81.09,83.4,83.28,82.25
ENG-01113,2025-12-01,77.44,77.74,73.95,74.46
ENG-01113,2026-01-01,73.51,84.78,82.76,85.32
ENG-01113,2026-02-01,72.05,70.88,86.95,80.01
ENG-01113,2026-03-01,86.61,79.6,86.03,84.95
ENG-01113,2026-04-01,69.56,72.14,78.13,84.41
ENG-01113,2026-05-01,84.07,74.39,86.14,86.26
ENG-01114,2026-02-01,72.08,62.1,69.21,69.94
ENG-01114,2026-03-01,73.19,78.43,87.89,77.79
ENG-01114,2026-04-01,72.53,76.51,72.52,77.62
ENG-01114,2026-05-01,75.01,75.5,66.45,70.29
ENG-01114,2026-06-01,72.52,79.36,76.8,74.66
ENG-01114,2026-07-01,80.95,60.97,70.28,72.18
ENG-01114,2026-08-01,64.27,63.45,62.48,62.26
ENG-01115,2024-09-01,79.75,76.85,82.12,87.62
ENG-01115,2024-10-01,86.69,92.21,69.32,89.0
ENG-01115,2024-11-01,83.64,78.96,89.0,81.85
ENG-01115,2024-12-01,90.46,82.33,91.18,78.43
ENG-01115,2025-01-01,80.09,67.89,83.26,87.87
ENG-01115,2025-02-01,86.9,78.4,84.79,85.92
ENG-01115,2025-03-01,74.39,81.85,78.43,86.04
ENG-01115,2025-04-01,86.3,82.37,83.95,83.36
ENG-01115,2025-05-01,80.84,72.98,75.99,75.89
ENG-01115,2025-06-01,88.26,84.17,78.63,86.52
ENG-01116,2025-04-01,75.53,67.58,89.88,77.97
ENG-01116,2025-05-01,86.3,77.17,79.38,82.14
ENG-01116,2025-06-01,85.34,77.78,78.59,81.0
ENG-01116,2025-07-01,78.26,87.42,85.47,84.04
ENG-01116,2025-08-01,73.15,79.75,72.27,74.35
ENG-01116,2025-09-01,70.73,71.31,77.08,77.15
ENG-01116,2025-10-01,86.78,84.02,83.55,83.16
ENG-01116,2025-11-01,82.21,80.7,81.72,80.79
ENG-01116,2025-12-01,82.09,83.06,81.64,84.26
ENG-01116,2026-01-01,85.05,73.26,75.78,78.52
ENG-01117,2026-01-01,77.59,82.15,84.41,76.72
ENG-01117,2026-02-01,70.7,61.76,66.99,74.59
ENG-01117,2026-03-01,74.79,69.66,73.37,69.63
ENG-01117,2026-04-01,63.61,61.43,61.14,69.6
ENG-01117,2026-05-01,51.48,61.73,50.95,59.55
ENG-01118,2024-03-01,82.06,73.63,80.07,79.49
ENG-01118,2024-04-01,80.6,83.12,75.21,81.65
ENG-01118,2024-05-01,73.86,85.18,74.76,78.21
ENG-01118,2024-06-01,84.13,77.6,89.14,80.29
ENG-01118,2024-07-01,63.28,67.46,71.29,76.34
ENG-01118,2024-08-01,70.38,69.22,72.06,81.23
ENG-01118,2024-09-01,71.19,69.87,67.85,76.14
ENG-01118,2024-10-01,68.61,63.37,58.42,73.67
ENG-01118,2024-11-01,75.7,67.51,73.12,72.72
ENG-01118,2024-12-01,73.08,59.99,66.51,60.81
ENG-01119,2024-11-01,74.48,73.44,85.85,85.63
ENG-01119,2024-12-01,81.14,88.43,83.36,82.12
ENG-01119,2025-01-01,83.61,77.53,89.14,87.53
ENG-01119,2025-02-01,72.48,77.21,81.26,84.24
ENG-01119,2025-03-01,82.71,72.44,89.75,84.98
ENG-01119,2025-04-01,78.17,71.9,75.36,80.18
ENG-01119,2025-05-01,69.58,63.01,74.61,74.71
ENG-01120,2025-04-01,67.56,67.0,69.33,76.63
ENG-01120,2025-05-01,73.79,77.56,68.23,79.2
ENG-01120,2025-06-01,79.07,72.57,77.38,85.04
ENG-01120,2025-07-01,76.17,82.49,76.38,80.0
ENG-01120,2025-08-01,76.61,73.73,87.04,82.17
ENG-01120,2025-09-01,70.58,68.18,65.39,80.66
ENG-01120,2025-10-01,77.17,71.54,74.67,76.61
ENG-01120,2025-11-01,71.77,69.94,75.01,80.34
ENG-01120,2025-12-01,70.56,69.76,79.16,73.06
ENG-01120,2026-01-01,77.63,88.08,79.84,82.48
ENG-01120,2026-02-01,73.57,60.75,65.99,69.74
ENG-01120,2026-03-01,78.0,81.24,79.45,76.81
ENG-01121,2024-02-01,69.26,66.11,78.9,70.48
ENG-01121,2024-03-01,78.73,78.21,75.49,73.87
ENG-01121,2024-04-01,66.29,72.64,64.2,75.52
ENG-01121,2024-05-01,63.1,66.52,69.01,68.3
ENG-01121,2024-06-01,62.51,64.71,70.4,74.88
ENG-01121,2024-07-01,73.06,71.35,74.14,72.62
ENG-01121,2024-08-01,60.01,58.94,68.27,72.55
ENG-01121,2024-09-01,69.51,62.65,77.43,71.08
ENG-01121,2024-10-01,64.44,73.78,72.04,75.72
ENG-01121,2024-11-01,77.82,71.48,58.48,70.04
ENG-01121,2024-12-01,69.83,66.69,70.27,71.89
ENG-01121,2025-01-01,79.83,69.71,76.41,80.6
ENG-01122,2024-01-01,86.19,84.21,87.19,83.99
ENG-01122,2024-02-01,81.88,83.94,84.83,86.56
ENG-01122,2024-03-01,83.61,71.12,86.71,83.84
ENG-01122,2024-04-01,85.81,86.08,84.4,89.33
ENG-01122,2024-05-01,74.43,73.99,76.1,86.49
ENG-01122,2024-06-01,89.33,86.41,85.55,87.32
ENG-01122,2024-07-01,91.05,92.76,84.18,88.12
ENG-01122,2024-08-01,81.8,74.22,81.28,82.41
ENG-01122,2024-09-01,79.26,78.72,81.75,81.25
ENG-01122,2024-10-01,74.84,67.48,79.53,86.58
ENG-01123,2026-05-01,79.13,84.21,88.34,85.6
ENG-01123,2026-06-01,70.2,70.37,70.28,79.42
ENG-01123,2026-07-01,73.24,76.19,77.26,83.19
ENG-01123,2026-08-01,89.07,80.4,80.76,83.38
ENG-01124,2024-03-01,80.43,91.3,92.62,89.79
ENG-01124,2024-04-01,78.15,82.97,80.73,86.51
ENG-01124,2024-05-01,89.34,79.55,90.81,86.39
ENG-01124,2024-06-01,80.44,84.98,89.97,82.69
ENG-01124,2024-07-01,68.23,73.42,82.82,77.82
ENG-01124,2024-08-01,69.87,63.06,69.99,69.64
ENG-01124,2024-09-01,80.23,73.09,73.64,71.49
ENG-01124,2024-10-01,62.19,62.0,65.3,61.78
ENG-01125,2026-03-01,68.86,82.79,68.69,79.58
ENG-01125,2026-04-01,79.49,77.83,76.34,81.39
ENG-01125,2026-05-01,72.42,61.5,70.44,74.47
ENG-01125,2026-06-01,76.89,84.31,89.33,86.21
ENG-01125,2026-07-01,71.53,79.8,76.94,82.72
ENG-01125,2026-08-01,73.67,70.97,80.74,82.53
ENG-01126,2026-06-01,81.7,95.18,78.25,90.54
ENG-01126,2026-07-01,82.3,74.54,86.18,79.63
ENG-01126,2026-08-01,85.68,81.74,95.47,83.86
ENG-01127,2025-10-01,75.31,59.23,77.67,64.88
ENG-01127,2025-11-01,68.72,63.45,72.92,78.48
ENG-01127,2025-12-01,71.99,66.28,70.96,67.82
ENG-01127,2026-01-01,81.84,77.04,79.98,71.34
ENG-01127,2026-02-01,75.66,69.37,64.51,80.0
ENG-01127,2026-03-01,77.64,76.97,76.0,78.83
ENG-01127,2026-04-01,74.29,65.19,74.71,71.87
ENG-01127,2026-05-01,72.75,68.35,72.48,73.29
ENG-01128,2025-02-01,87.81,87.79,82.17,87.64
ENG-01128,2025-03-01,79.98,79.65,73.78,83.69
ENG-01128,2025-04-01,82.36,77.19,78.16,80.01
ENG-01128,2025-05-01,86.18,85.75,90.88,81.55
ENG-01128,2025-06-01,81.98,78.03,84.05,84.33
ENG-01128,2025-07-01,78.12,82.1,82.05,83.99
ENG-01128,2025-08-01,76.79,80.81,85.25,81.5
ENG-01128,2025-09-01,81.36,76.75,86.46,85.98
ENG-01128,2025-10-01,74.34,78.03,81.08,77.68
ENG-01128,2025-11-01,79.44,79.79,79.7,85.33
ENG-01128,2025-12-01,81.12,81.23,85.01,77.54
ENG-01128,2026-01-01,77.33,77.65,85.08,86.69
ENG-01128,2026-02-01,75.18,79.98,88.69,79.53
ENG-01129,2024-09-01,79.1,77.3,84.67,84.88
ENG-01129,2024-10-01,71.01,72.93,84.47,85.44
ENG-01129,2024-11-01,81.33,74.48,82.89,83.19
ENG-01129,2024-12-01,79.45,83.53,67.58,70.34
ENG-01129,2025-01-01,65.36,60.78,67.67,69.55
ENG-01129,2025-02-01,69.4,58.95,59.62,64.24
ENG-01130,2025-05-01,72.71,62.94,66.0,76.68
ENG-01130,2025-06-01,68.09,71.79,60.38,70.62
ENG-01130,2025-07-01,57.14,45.68,63.23,55.99
ENG-01130,2025-08-01,56.23,39.73,42.44,43.74
ENG-01131,2025-09-01,90.43,85.78,87.57,85.26
ENG-01131,2025-10-01,87.67,83.43,87.93,85.14
ENG-01131,2025-11-01,79.34,85.61,88.28,92.3
ENG-01131,2025-12-01,79.45,88.77,91.25,90.09
ENG-01131,2026-01-01,98.18,87.38,88.74,92.3
ENG-01131,2026-02-01,78.92,75.13,82.81,89.41
ENG-01131,2026-03-01,86.33,75.84,93.5,83.74
ENG-01131,2026-04-01,88.96,92.68,92.83,93.54
ENG-01131,2026-05-01,83.62,80.78,80.52,84.72
ENG-01132,2025-05-01,75.47,68.22,81.11,82.0
ENG-01132,2025-06-01,90.59,78.14,93.21,83.53
ENG-01132,2025-07-01,79.91,71.31,80.24,82.95
ENG-01132,2025-08-01,76.17,78.92,76.82,79.1
ENG-01132,2025-09-01,78.64,79.9,81.63,87.82
ENG-01132,2025-10-01,79.32,74.34,85.13,85.0
ENG-01132,2025-11-01,77.39,72.3,82.15,77.73
ENG-01132,2025-12-01,78.11,78.61,85.82,81.95
ENG-01132,2026-01-01,95.37,92.36,90.68,85.0
ENG-01133,2025-08-01,86.98,78.32,70.32,87.5
ENG-01133,2025-09-01,81.51,91.16,81.53,87.04
ENG-01133,2025-10-01,85.5,73.61,78.21,86.9
ENG-01133,2025-11-01,78.7,75.28,86.42,80.45
ENG-01133,2025-12-01,85.62,85.46,86.88,88.93
ENG-01133,2026-01-01,81.6,83.99,89.61,86.22
ENG-01133,2026-02-01,74.22,79.04,88.46,83.44
ENG-01134,2024-02-01,80.42,67.39,76.78,80.71
ENG-01134,2024-03-01,61.26,60.01,61.91,70.72
ENG-01134,2024-04-01,66.23,52.39,56.94,59.36
ENG-01134,2024-05-01,54.89,47.58,48.63,48.34
ENG-01135,2024-05-01,76.01,81.22,74.76,80.5
ENG-01135,2024-06-01,79.5,63.48,79.92,67.79
ENG-01135,2024-07-01,79.88,75.02,75.68,81.8
ENG-01135,2024-08-01,74.55,74.87,90.29,77.59
ENG-01135,2024-09-01,84.89,90.28,78.49,84.5
ENG-01135,2024-10-01,69.24,71.94,75.97,82.36
ENG-01135,2024-11-01,79.5,81.68,73.32,81.47
ENG-01135,2024-12-01,78.77,68.37,78.81,77.48
ENG-01136,2024-05-01,83.09,77.45,79.54,80.72
ENG-01136,2024-06-01,80.84,77.11,76.53,83.91
ENG-01136,2024-07-01,77.52,72.51,86.23,84.94
ENG-01136,2024-08-01,74.56,71.56,82.73,83.38
ENG-01136,2024-09-01,85.81,80.3,83.76,82.51
ENG-01136,2024-10-01,74.83,69.7,76.99,83.38
ENG-01136,2024-11-01,78.42,79.13,99.99,88.0
ENG-01136,2024-12-01,79.22,79.68,88.38,80.57
ENG-01136,2025-01-01,83.97,76.95,81.02,83.93
ENG-01136,2025-02-01,81.82,76.32,82.64,87.0
ENG-01137,2025-10-01,74.24,78.88,66.88,81.0
ENG-01137,2025-11-01,82.46,93.11,93.08,87.85
ENG-01137,2025-12-01,83.41,82.34,85.12,83.57
ENG-01137,2026-01-01,80.08,87.3,89.92,80.95
ENG-01137,2026-02-01,79.92,72.1,83.31,87.64
ENG-01137,2026-03-01,85.19,73.46,86.12,76.22
ENG-01137,2026-04-01,79.57,79.39,83.78,84.51
ENG-01137,2026-05-01,81.65,80.37,85.28,82.51
ENG-01137,2026-06-01,77.0,76.61,83.8,88.13
ENG-01138,2026-05-01,90.42,83.13,84.17,81.81
ENG-01138,2026-06-01,80.76,78.1,86.02,80.69
ENG-01138,2026-07-01,78.01,85.43,88.26,83.55
ENG-01138,2026-08-01,68.37,74.85,76.23,81.03
ENG-01139,2026-04-01,74.52,73.51,73.84,75.39
ENG-01139,2026-05-01,71.63,86.61,84.48,84.52
ENG-01139,2026-06-01,75.65,76.83,83.22,85.24
ENG-01139,2026-07-01,79.56,83.48,83.93,84.88
ENG-01139,2026-08-01,82.45,82.61,81.1,85.87
ENG-01140,2024-09-01,68.7,65.54,73.76,66.74
ENG-01140,2024-10-01,70.93,63.89,61.53,68.19
ENG-01140,2024-11-01,66.59,64.74,63.43,71.31
ENG-01140,2024-12-01,61.57,72.78,68.58,67.58
ENG-01140,2025-01-01,77.61,62.24,59.0,71.17
ENG-01140,2025-02-01,74.81,67.01,65.41,74.56
ENG-01140,2025-03-01,70.65,68.89,66.02,68.29
ENG-01140,2025-04-01,64.58,62.6,61.86,63.95
ENG-01140,2025-05-01,71.03,74.21,70.12,69.32
ENG-01141,2025-09-01,81.75,71.59,75.2,87.12
ENG-01141,2025-10-01,79.78,89.73,86.52,80.61
ENG-01141,2025-11-01,84.3,82.21,81.79,87.87
ENG-01141,2025-12-01,77.06,76.46,79.55,79.07
ENG-01141,2026-01-01,76.32,62.96,80.07,71.42
ENG-01141,2026-02-01,84.92,66.02,88.57,71.99
ENG-01141,2026-03-01,69.19,62.0,66.96,73.42
ENG-01141,2026-04-01,63.37,58.27,55.06,55.93
ENG-01142,2026-08-01,81.9,82.9,84.99,87.79
ENG-01143,2024-09-01,77.2,80.38,80.47,88.75
ENG-01143,2024-10-01,83.08,91.14,89.94,83.69
ENG-01143,2024-11-01,74.43,72.44,87.12,84.37
ENG-01143,2024-12-01,78.44,72.18,72.73,80.2
ENG-01143,2025-01-01,81.42,76.17,63.02,74.52
ENG-01143,2025-02-01,65.88,66.5,68.35,66.71
ENG-01143,2025-03-01,60.43,52.95,58.6,60.86
ENG-01144,2025-05-01,72.91,69.43,77.8,80.49
ENG-01144,2025-06-01,72.07,80.36,79.25,76.75
ENG-01144,2025-07-01,63.78,65.43,67.44,74.17
ENG-01144,2025-08-01,65.99,67.44,73.9,68.3
ENG-01144,2025-09-01,65.92,53.14,63.76,58.97
ENG-01144,2025-10-01,58.59,61.72,49.42,58.52
ENG-01145,2024-04-01,76.42,74.68,71.27,80.96
ENG-01145,2024-05-01,79.94,88.53,78.75,85.77
ENG-01145,2024-06-01,74.78,75.24,80.88,84.02
ENG-01145,2024-07-01,86.97,73.44,82.65,89.16
ENG-01145,2024-08-01,83.8,87.25,88.02,89.27
ENG-01145,2024-09-01,86.81,85.37,92.84,85.47
ENG-01145,2024-10-01,84.2,90.25,92.79,87.17
ENG-01145,2024-11-01,84.26,78.92,91.65,86.41
ENG-01145,2024-12-01,83.35,80.31,80.83,84.88
ENG-01145,2025-01-01,77.49,84.96,82.07,85.56
ENG-01146,2025-06-01,79.84,65.67,74.32,75.12
ENG-01146,2025-07-01,92.43,74.63,82.15,82.35
ENG-01146,2025-08-01,81.75,75.02,72.12,77.78
ENG-01146,2025-09-01,78.68,76.33,81.47,79.4
ENG-01146,2025-10-01,74.1,74.89,64.0,78.34
ENG-01146,2025-11-01,69.79,77.43,68.78,74.08
ENG-01146,2025-12-01,65.36,67.21,77.84,72.39
ENG-01147,2024-01-01,78.07,71.75,84.4,85.37
ENG-01147,2024-02-01,80.35,80.26,84.16,81.62
ENG-01147,2024-03-01,79.45,79.26,83.33,82.69
ENG-01147,2024-04-01,89.64,83.24,90.79,87.6
ENG-01147,2024-05-01,82.12,82.68,85.4,85.66
ENG-01147,2024-06-01,76.76,80.87,80.37,85.15
ENG-01147,2024-07-01,81.62,83.17,86.5,87.67
ENG-01147,2024-08-01,75.45,72.82,75.65,83.09
ENG-01147,2024-09-01,79.14,86.12,83.43,88.19
ENG-01147,2024-10-01,94.27,81.32,87.23,87.65
ENG-01147,2024-11-01,77.13,69.33,88.0,82.4
ENG-01148,2024-10-01,81.34,83.5,82.91,78.88
ENG-01148,2024-11-01,84.78,70.29,72.09,85.42
ENG-01148,2024-12-01,80.09,87.15,80.19,81.47
ENG-01148,2025-01-01,78.71,74.62,80.4,75.53
ENG-01148,2025-02-01,82.38,88.8,89.64,85.06
ENG-01148,2025-03-01,73.79,78.2,86.87,84.83
ENG-01148,2025-04-01,85.27,85.01,83.92,84.13
ENG-01148,2025-05-01,74.43,69.63,78.98,82.19
ENG-01149,2024-07-01,76.6,84.31,79.05,86.82
ENG-01149,2024-08-01,78.38,74.37,90.51,80.92
ENG-01149,2024-09-01,73.9,81.44,82.54,85.19
ENG-01149,2024-10-01,75.96,78.41,77.75,81.07
ENG-01149,2024-11-01,85.32,78.25,80.06,82.56
ENG-01149,2024-12-01,73.25,88.7,79.42,82.71
ENG-01149,2025-01-01,78.5,74.45,81.39,83.02
ENG-01149,2025-02-01,83.76,78.61,86.96,77.74
ENG-01150,2025-12-01,83.13,76.6,80.07,85.71
ENG-01150,2026-01-01,81.5,78.31,88.28,83.65
ENG-01150,2026-02-01,83.47,78.74,80.3,88.38
ENG-01150,2026-03-01,76.38,79.37,89.45,85.66
ENG-01150,2026-04-01,77.43,70.4,86.82,80.65
ENG-01150,2026-05-01,79.66,79.02,77.24,84.8
ENG-01150,2026-06-01,83.21,84.52,94.18,82.69
ENG-01150,2026-07-01,75.18,68.3,73.84,81.91
ENG-01150,2026-08-01,82.89,86.59,90.91,88.33
ENG-01151,2025-01-01,60.58,54.85,54.74,60.67
ENG-01151,2025-02-01,54.35,50.09,49.54,54.3
ENG-01151,2025-03-01,56.23,55.53,49.08,43.76
ENG-01151,2025-04-01,53.26,48.33,47.81,47.88
