engagement_id,milestone_name,due_date,completion_date,status,delay_days
ENG-01029,Sprint 2,2026-07-21,2026-07-21,Completed,0
ENG-01029,Sprint 3,2026-08-21,2026-08-22,Completed,1
ENG-01029,Sprint 4,2026-09-21,2026-09-23,Completed,2
ENG-01029,Sprint 5,2026-10-21,2026-10-29,Delayed,8
ENG-01030,Sprint 1,2025-04-21,2025-04-21,Completed,0
ENG-01030,Sprint 2,2025-05-21,2025-05-24,Completed,3
ENG-01030,Sprint 3,2025-06-21,2025-06-21,Completed,0
ENG-01030,Sprint 4,2025-07-21,2025-07-28,Delayed,7
ENG-01030,Sprint 5,2025-08-21,2025-08-24,Completed,3
ENG-01031,Sprint 1,2026-08-21,2026-08-22,Completed,1
ENG-01032,Sprint 1,2025-03-21,2025-03-27,Delayed,6
ENG-01032,Sprint 2,2025-04-21,2025-04-21,Completed,0
ENG-01032,Sprint 3,2025-05-21,2025-05-26,Delayed,5
ENG-01032,Sprint 4,2025-06-21,2025-06-24,Completed,3
ENG-01032,Sprint 5,2025-07-21,2025-07-21,Completed,0
ENG-01032,Sprint 6,2025-08-21,2025-08-24,Completed,3
ENG-01032,Sprint 7,2025-09-21,2025-09-24,Completed,3
ENG-01032,Sprint 8,2025-10-21,2025-10-21,Completed,0
ENG-01032,Sprint 9,2025-11-21,2025-11-27,Delayed,6
ENG-01032,Sprint 10,2025-12-21,2025-12-21,Completed,0
ENG-01032,Sprint 11,2026-01-21,2026-01-26,Delayed,5
ENG-01033,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-01033,Sprint 2,2025-06-21,2025-06-24,Completed,3
ENG-01033,Sprint 3,2025-07-21,2025-07-23,Completed,2
ENG-01033,Sprint 4,2025-08-21,2025-08-25,Delayed,4
ENG-01034,Sprint 1,2026-07-21,2026-07-24,Completed,3
ENG-01034,Sprint 2,2026-08-21,2026-08-30,Delayed,9
ENG-01034,Sprint 3,2026-09-21,2026-09-28,Delayed,7
ENG-01034,Sprint 4,2026-10-21,2026-10-30,Delayed,9
ENG-01035,Sprint 1,2025-05-21,2025-05-25,Delayed,4
ENG-01035,Sprint 2,2025-06-21,2025-06-21,Completed,0
ENG-01035,Sprint 3,2025-07-21,2025-07-24,Completed,3
ENG-01035,Sprint 4,2025-08-21,2025-08-21,Completed,0
ENG-01035,Sprint 5,2025-09-21,2025-09-28,Delayed,7
ENG-01035,Sprint 6,2025-10-21,2025-10-24,Completed,3
ENG-01035,Sprint 7,2025-11-21,2025-11-25,Delayed,4
ENG-01035,Sprint 8,2025-12-21,2025-12-21,Completed,0
ENG-01035,Sprint 9,2026-01-21,2026-01-21,Completed,0
ENG-01035,Sprint 10,2026-02-21,2026-02-25,Delayed,4
ENG-01035,Sprint 11,2026-03-21,2026-03-21,Completed,0
ENG-01036,Sprint 1,2024-01-21,2024-01-21,Completed,0
ENG-01036,Sprint 2,2024-02-21,2024-02-23,Completed,2
ENG-01036,Sprint 3,2024-03-21,2024-03-24,Completed,3
ENG-01036,Sprint 4,2024-04-21,2024-04-28,Delayed,7
ENG-01037,Sprint 1,2025-04-21,2025-04-21,Completed,0
ENG-01037,Sprint 2,2025-05-21,2025-05-22,Completed,1
ENG-01037,Sprint 3,2025-06-21,2025-06-24,Completed,3
ENG-01037,Sprint 4,2025-07-21,2025-07-28,Delayed,7
ENG-01037,Sprint 5,2025-08-21,2025-08-23,Completed,2
ENG-01037,Sprint 6,2025-09-21,2025-09-28,Delayed,7
ENG-01037,Sprint 7,2025-10-21,2025-10-28,Delayed,7
ENG-01038,Sprint 1,2024-09-21,2024-09-24,Completed,3
ENG-01038,Sprint 2,2024-10-21,2024-10-21,Completed,0
ENG-01038,Sprint 3,2024-11-21,2024-11-21,Completed,0
ENG-01038,Sprint 4,2024-12-21,2024-12-21,Completed,0
ENG-01038,Sprint 5,2025-01-21,2025-01-25,Delayed,4
ENG-01038,Sprint 6,2025-02-21,2025-02-21,Completed,0
ENG-01038,Sprint 7,2025-03-21,2025-03-24,Completed,3
ENG-01038,Sprint 8,2025-04-21,2025-04-21,Completed,0
ENG-01038,Sprint 9,2025-05-21,2025-05-25,Delayed,4
ENG-01038,Sprint 10,2025-06-21,2025-06-22,Completed,1
ENG-01038,Sprint 11,2025-07-21,2025-07-21,Completed,0
ENG-01039,Sprint 1,2025-11-21,2025-11-21,Completed,0
ENG-01039,Sprint 2,2025-12-21,2025-12-21,Completed,0
ENG-01039,Sprint 3,2026-01-21,2026-01-25,Delayed,4
ENG-01039,Sprint 4,2026-02-21,2026-02-22,Completed,1
ENG-01039,Sprint 5,2026-03-21,2026-03-21,Completed,0
ENG-01039,Sprint 6,2026-04-21,2026-04-23,Completed,2
ENG-01039,Sprint 7,2026-05-21,2026-05-25,Delayed,4
ENG-01039,Sprint 8,2026-06-21,2026-06-21,Completed,0
ENG-01039,Sprint 9,2026-07-21,2026-07-22,Completed,1
ENG-01039,Sprint 10,2026-08-21,2026-08-21,Completed,0
ENG-01040,Sprint 1,2024-03-21,2024-03-23,Completed,2
ENG-01040,Sprint 2,2024-04-21,2024-04-23,Completed,2
ENG-01040,Sprint 3,2024-05-21,2024-05-22,Completed,1
ENG-01040,Sprint 4,2024-06-21,2024-06-21,Completed,0
ENG-01040,Sprint 5,2024-07-21,2024-07-25,Delayed,4
ENG-01040,Sprint 6,2024-08-21,2024-08-21,Completed,0
ENG-01040,Sprint 7,2024-09-21,2024-09-24,Completed,3
ENG-01040,Sprint 8,2024-10-21,2024-10-26,Delayed,5
ENG-01040,Sprint 9,2024-11-21,2024-11-26,Delayed,5
ENG-01040,Sprint 10,2024-12-21,2024-12-21,Completed,0
ENG-01040,Sprint 11,2025-01-21,2025-01-21,Completed,0
ENG-01041,Sprint 1,2024-02-21,2024-02-21,Completed,0
ENG-01041,Sprint 2,2024-03-21,2024-03-23,Completed,2
ENG-01041,Sprint 3,2024-04-21,2024-04-25,Delayed,4
ENG-01041,Sprint 4,2024-05-21,2024-05-22,Completed,1
ENG-01041,Sprint 5,2024-06-21,2024-06-21,Completed,0
ENG-01041,Sprint 6,2024-07-21,2024-07-24,Completed,3
ENG-01041,Sprint 7,2024-08-21,2024-08-22,Completed,1
ENG-01042,Sprint 1,2024-05-21,2024-05-25,Delayed,4
ENG-01042,Sprint 2,2024-06-21,2024-06-21,Completed,0
ENG-01042,Sprint 3,2024-07-21,2024-07-21,Completed,0
ENG-01042,Sprint 4,2024-08-21,2024-08-27,Delayed,6
ENG-01042,Sprint 5,2024-09-21,2024-09-21,Completed,0
ENG-01042,Sprint 6,2024-10-21,2024-10-23,Completed,2
ENG-01042,Sprint 7,2024-11-21,2024-11-22,Completed,1
ENG-01042,Sprint 8,2024-12-21,2024-12-25,Delayed,4
ENG-01042,Sprint 9,2025-01-21,2025-01-23,Completed,2
ENG-01043,Sprint 1,2024-10-21,2024-10-21,Completed,0
ENG-01043,Sprint 2,2024-11-21,2024-11-23,Completed,2
ENG-01043,Sprint 3,2024-12-21,2024-12-26,Delayed,5
ENG-01043,Sprint 4,2025-01-21,2025-01-21,Completed,0
ENG-01043,Sprint 5,2025-02-21,2025-02-21,Completed,0
ENG-01043,Sprint 6,2025-03-21,2025-03-26,Delayed,5
ENG-01043,Sprint 7,2025-04-21,2025-04-24,Completed,3
ENG-01043,Sprint 8,2025-05-21,2025-05-26,Delayed,5
ENG-01043,Sprint 9,2025-06-21,2025-06-22,Completed,1
ENG-01043,Sprint 10,2025-07-21,2025-07-26,Delayed,5
ENG-01043,Sprint 11,2025-08-21,2025-08-26,Delayed,5
ENG-01043,Sprint 12,2025-09-21,2025-09-28,Delayed,7
ENG-01043,Sprint 13,2025-10-21,2025-10-26,Delayed,5
ENG-01044,Sprint 1,2024-02-21,2024-02-21,Completed,0
ENG-01044,Sprint 2,2024-03-21,2024-03-22,Completed,1
ENG-01044,Sprint 3,2024-04-21,2024-04-28,Delayed,7
ENG-01044,Sprint 4,2024-05-21,2024-05-21,Completed,0
ENG-01044,Sprint 5,2024-06-21,2024-06-21,Completed,0
ENG-01044,Sprint 6,2024-07-21,2024-07-29,Delayed,8
ENG-01044,Sprint 7,2024-08-21,2024-08-25,Delayed,4
ENG-01044,Sprint 8,2024-09-21,2024-09-28,Delayed,7
ENG-01044,Sprint 9,2024-10-21,2024-10-24,Completed,3
ENG-01045,Sprint 1,2024-06-21,2024-06-23,Completed,2
ENG-01045,Sprint 2,2024-07-21,2024-07-26,Delayed,5
ENG-01045,Sprint 3,2024-08-21,2024-08-23,Completed,2
ENG-01045,Sprint 4,2024-09-21,2024-09-21,Completed,0
ENG-01045,Sprint 5,2024-10-21,2024-10-23,Completed,2
ENG-01045,Sprint 6,2024-11-21,2024-11-22,Completed,1
ENG-01045,Sprint 7,2024-12-21,2024-12-23,Completed,2
ENG-01045,Sprint 8,2025-01-21,2025-01-30,Delayed,9
ENG-01045,Sprint 9,2025-02-21,2025-02-21,Completed,0
ENG-01046,Sprint 1,2026-02-21,2026-02-25,Delayed,4
ENG-01046,Sprint 2,2026-03-21,2026-03-26,Delayed,5
ENG-01046,Sprint 3,2026-04-21,2026-04-24,Completed,3
ENG-01046,Sprint 4,2026-05-21,2026-05-27,Delayed,6
ENG-01046,Sprint 5,2026-06-21,2026-06-23,Completed,2
ENG-01046,Sprint 6,2026-07-21,2026-07-28,Delayed,7
ENG-01046,Sprint 7,2026-08-21,2026-08-26,Delayed,5
ENG-01047,Sprint 1,2024-01-21,2024-01-27,Delayed,6
ENG-01047,Sprint 2,2024-02-21,2024-02-27,Delayed,6
ENG-01047,Sprint 3,2024-03-21,2024-03-22,Completed,1
ENG-01047,Sprint 4,2024-04-21,2024-04-21,Completed,0
ENG-01047,Sprint 5,2024-05-21,2024-05-23,Completed,2
ENG-01047,Sprint 6,2024-06-21,2024-06-25,Delayed,4
ENG-01047,Sprint 7,2024-07-21,2024-07-22,Completed,1
ENG-01048,Sprint 1,2024-09-21,2024-09-21,Completed,0
ENG-01048,Sprint 2,2024-10-21,2024-10-21,Completed,0
ENG-01048,Sprint 3,2024-11-21,2024-11-28,Delayed,7
ENG-01048,Sprint 4,2024-12-21,2024-12-27,Delayed,6
ENG-01048,Sprint 5,2025-01-21,2025-01-21,Completed,0
ENG-01048,Sprint 6,2025-02-21,2025-02-22,Completed,1
ENG-01048,Sprint 7,2025-03-21,2025-03-23,Completed,2
ENG-01048,Sprint 8,2025-04-21,2025-04-26,Delayed,5
ENG-01048,Sprint 9,2025-05-21,2025-05-21,Completed,0
ENG-01048,Sprint 10,2025-06-21,2025-06-24,Completed,3
ENG-01048,Sprint 11,2025-07-21,2025-07-22,Completed,1
ENG-01049,Sprint 1,2026-07-21,2026-07-25,Delayed,4
ENG-01049,Sprint 2,2026-08-21,2026-08-23,Completed,2
ENG-01049,Sprint 3,2026-09-21,2026-09-22,Completed,1
ENG-01049,Sprint 4,2026-10-21,2026-10-22,Completed,1
ENG-01049,Sprint 5,2026-11-21,2026-11-30,Delayed,9
ENG-01050,Sprint 1,2024-02-21,2024-02-22,Completed,1
ENG-01050,Sprint 2,2024-03-21,2024-03-21,Completed,0
ENG-01050,Sprint 3,2024-04-21,2024-04-21,Completed,0
ENG-01050,Sprint 4,2024-05-21,2024-05-21,Completed,0
ENG-01050,Sprint 5,2024-06-21,2024-06-25,Delayed,4
ENG-01050,Sprint 6,2024-07-21,2024-07-21,Completed,0
ENG-01050,Sprint 7,2024-08-21,2024-08-25,Delayed,4
ENG-01050,Sprint 8,2024-09-21,2024-09-25,Delayed,4
ENG-01050,Sprint 9,2024-10-21,2024-10-24,Completed,3
ENG-01050,Sprint 10,2024-11-21,2024-11-26,Delayed,5
ENG-01050,Sprint 11,2024-12-21,2024-12-21,Completed,0
ENG-01050,Sprint 12,2025-01-21,2025-01-21,Completed,0
ENG-01051,Sprint 1,2026-02-21,2026-02-21,Completed,0
ENG-01051,Sprint 2,2026-03-21,2026-03-22,Completed,1
ENG-01051,Sprint 3,2026-04-21,2026-04-21,Completed,0
ENG-01051,Sprint 4,2026-05-21,2026-05-28,Delayed,7
ENG-01051,Sprint 5,2026-06-21,2026-06-21,Completed,0
ENG-01051,Sprint 6,2026-07-21,2026-07-21,Completed,0
ENG-01051,Sprint 7,2026-08-21,2026-08-21,Completed,0
ENG-01051,Sprint 8,2026-09-21,2026-09-26,Delayed,5
ENG-01052,Sprint 1,2025-01-21,2025-01-21,Completed,0
ENG-01052,Sprint 2,2025-02-21,2025-02-21,Completed,0
ENG-01052,Sprint 3,2025-03-21,2025-03-23,Completed,2
ENG-01052,Sprint 4,2025-04-21,2025-04-21,Completed,0
ENG-01052,Sprint 5,2025-05-21,2025-05-30,Delayed,9
ENG-01052,Sprint 6,2025-06-21,2025-06-30,Delayed,9
ENG-01052,Sprint 7,2025-07-21,2025-07-28,Delayed,7
ENG-01053,Sprint 1,2024-12-21,2024-12-21,Completed,0
ENG-01053,Sprint 2,2025-01-21,2025-01-26,Delayed,5
ENG-01053,Sprint 3,2025-02-21,2025-02-22,Completed,1
ENG-01053,Sprint 4,2025-03-21,2025-03-23,Completed,2
ENG-01053,Sprint 5,2025-04-21,2025-05-02,Delayed,11
ENG-01054,Sprint 1,2025-12-21,2025-12-21,Completed,0
ENG-01054,Sprint 2,2026-01-21,2026-01-21,Completed,0
ENG-01054,Sprint 3,2026-02-21,2026-02-23,Completed,2
ENG-01054,Sprint 4,2026-03-21,2026-03-28,Delayed,7
ENG-01054,Sprint 5,2026-04-21,2026-04-21,Completed,0
ENG-01054,Sprint 6,2026-05-21,2026-05-21,Completed,0
ENG-01054,Sprint 7,2026-06-21,2026-06-26,Delayed,5
ENG-01054,Sprint 8,2026-07-21,2026-07-25,Delayed,4
ENG-01054,Sprint 9,2026-08-21,2026-08-21,Completed,0
ENG-01055,Sprint 1,2025-08-21,2025-08-26,Delayed,5
ENG-01055,Sprint 2,2025-09-21,2025-09-29,Delayed,8
ENG-01055,Sprint 3,2025-10-21,2025-10-23,Completed,2
ENG-01055,Sprint 4,2025-11-21,2025-11-29,Delayed,8
ENG-01056,Sprint 1,2024-10-21,2024-10-25,Delayed,4
ENG-01056,Sprint 2,2024-11-21,2024-11-23,Completed,2
ENG-01056,Sprint 3,2024-12-21,2024-12-21,Completed,0
ENG-01056,Sprint 4,2025-01-21,2025-01-24,Completed,3
ENG-01056,Sprint 5,2025-02-21,2025-02-26,Delayed,5
ENG-01056,Sprint 6,2025-03-21,2025-03-21,Completed,0
ENG-01056,Sprint 7,2025-04-21,2025-04-21,Completed,0
ENG-01056,Sprint 8,2025-05-21,2025-05-25,Delayed,4
ENG-01056,Sprint 9,2025-06-21,2025-06-23,Completed,2
ENG-01056,Sprint 10,2025-07-21,2025-07-23,Completed,2
ENG-01056,Sprint 11,2025-08-21,2025-08-27,Delayed,6
ENG-01056,Sprint 12,2025-09-21,2025-09-24,Completed,3
ENG-01056,Sprint 13,2025-10-21,2025-10-26,Delayed,5
ENG-01057,Sprint 1,2024-08-21,2024-08-21,Completed,0
ENG-01057,Sprint 2,2024-09-21,2024-09-21,Completed,0
ENG-01057,Sprint 3,2024-10-21,2024-10-26,Delayed,5
ENG-01057,Sprint 4,2024-11-21,2024-11-26,Delayed,5
ENG-01057,Sprint 5,2024-12-21,2024-12-22,Completed,1
ENG-01057,Sprint 6,2025-01-21,2025-01-28,Delayed,7
ENG-01057,Sprint 7,2025-02-21,2025-02-27,Delayed,6
ENG-01057,Sprint 8,2025-03-21,2025-03-28,Delayed,7
ENG-01058,Sprint 1,2025-10-21,2025-10-21,Completed,0
ENG-01058,Sprint 2,2025-11-21,2025-11-26,Delayed,5
ENG-01058,Sprint 3,2025-12-21,2025-12-21,Completed,0
ENG-01058,Sprint 4,2026-01-21,2026-01-21,Completed,0
ENG-01058,Sprint 5,2026-02-21,2026-02-21,Completed,0
ENG-01058,Sprint 6,2026-03-21,2026-03-21,Completed,0
ENG-01058,Sprint 7,2026-04-21,2026-04-21,Completed,0
ENG-01058,Sprint 8,2026-05-21,2026-05-25,Delayed,4
ENG-01058,Sprint 9,2026-06-21,2026-06-21,Completed,0
ENG-01058,Sprint 10,2026-07-21,2026-07-22,Completed,1
ENG-01058,Sprint 11,2026-08-21,2026-08-23,Completed,2
ENG-01059,Sprint 1,2026-04-21,2026-04-25,Delayed,4
ENG-01059,Sprint 2,2026-05-21,2026-05-23,Completed,2
ENG-01059,Sprint 3,2026-06-21,2026-06-22,Completed,1
ENG-01059,Sprint 4,2026-07-21,2026-07-28,Delayed,7
ENG-01059,Sprint 5,2026-08-21,2026-08-22,Completed,1
ENG-01060,Sprint 1,2024-11-21,2024-11-21,Completed,0
ENG-01060,Sprint 2,2024-12-21,2024-12-21,Completed,0
ENG-01060,Sprint 3,2025-01-21,2025-01-21,Completed,0
ENG-01060,Sprint 4,2025-02-21,2025-02-21,Completed,0
ENG-01060,Sprint 5,2025-03-21,2025-03-21,Completed,0
ENG-01060,Sprint 6,2025-04-21,2025-04-23,Completed,2
ENG-01060,Sprint 7,2025-05-21,2025-05-23,Completed,2
ENG-01060,Sprint 8,2025-06-21,2025-06-21,Completed,0
ENG-01061,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-01061,Sprint 2,2025-06-21,2025-06-24,Completed,3
ENG-01061,Sprint 3,2025-07-21,2025-07-25,Delayed,4
ENG-01061,Sprint 4,2025-08-21,2025-08-27,Delayed,6
ENG-01061,Sprint 5,2025-09-21,2025-09-28,Delayed,7
ENG-01061,Sprint 6,2025-10-21,2025-10-28,Delayed,7
ENG-01061,Sprint 7,2025-11-21,2025-11-28,Delayed,7
ENG-01061,Sprint 8,2025-12-21,2025-12-29,Delayed,8
ENG-01062,Sprint 1,2024-06-21,2024-06-24,Completed,3
ENG-01062,Sprint 2,2024-07-21,2024-07-21,Completed,0
ENG-01062,Sprint 3,2024-08-21,2024-08-25,Delayed,4
ENG-01062,Sprint 4,2024-09-21,2024-09-21,Completed,0
ENG-01062,Sprint 5,2024-10-21,2024-10-23,Completed,2
ENG-01062,Sprint 6,2024-11-21,2024-11-21,Completed,0
ENG-01062,Sprint 7,2024-12-21,2024-12-22,Completed,1
ENG-01062,Sprint 8,2025-01-21,2025-01-21,Completed,0
ENG-01062,Sprint 9,2025-02-21,2025-02-21,Completed,0
ENG-01063,Sprint 1,2024-04-21,2024-04-23,Completed,2
ENG-01063,Sprint 2,2024-05-21,2024-05-24,Completed,3
ENG-01063,Sprint 3,2024-06-21,2024-06-24,Completed,3
ENG-01063,Sprint 4,2024-07-21,2024-07-24,Completed,3
ENG-01063,Sprint 5,2024-08-21,2024-08-21,Completed,0
ENG-01063,Sprint 6,2024-09-21,2024-09-21,Completed,0
ENG-01063,Sprint 7,2024-10-21,2024-10-22,Completed,1
ENG-01063,Sprint 8,2024-11-21,2024-11-24,Completed,3
ENG-01064,Sprint 1,2026-07-21,2026-07-27,Delayed,6
ENG-01064,Sprint 2,2026-08-21,2026-08-25,Delayed,4
ENG-01065,Sprint 1,2024-11-21,2024-11-21,Completed,0
ENG-01065,Sprint 2,2024-12-21,2024-12-25,Delayed,4
ENG-01065,Sprint 3,2025-01-21,2025-01-21,Completed,0
ENG-01065,Sprint 4,2025-02-21,2025-02-25,Delayed,4
ENG-01065,Sprint 5,2025-03-21,2025-03-21,Completed,0
ENG-01065,Sprint 6,2025-04-21,2025-04-21,Completed,0
ENG-01065,Sprint 7,2025-05-21,2025-05-22,Completed,1
ENG-01065,Sprint 8,2025-06-21,2025-06-21,Completed,0
ENG-01065,Sprint 9,2025-07-21,2025-07-24,Completed,3
ENG-01066,Sprint 1,2025-05-21,2025-05-22,Completed,1
ENG-01066,Sprint 2,2025-06-21,2025-06-21,Completed,0
ENG-01066,Sprint 3,2025-07-21,2025-07-21,Completed,0
ENG-01066,Sprint 4,2025-08-21,2025-08-23,Completed,2
ENG-01066,Sprint 5,2025-09-21,2025-09-21,Completed,0
ENG-01066,Sprint 6,2025-10-21,2025-10-22,Completed,1
ENG-01066,Sprint 7,2025-11-21,2025-11-26,Delayed,5
ENG-01066,Sprint 8,2025-12-21,2025-12-21,Completed,0
ENG-01067,Sprint 1,2026-07-21,2026-07-21,Completed,0
ENG-01067,Sprint 2,2026-08-21,2026-08-21,Completed,0
ENG-01068,Sprint 1,2024-09-21,2024-09-24,Completed,3
ENG-01068,Sprint 2,2024-10-21,2024-10-23,Completed,2
ENG-01068,Sprint 3,2024-11-21,2024-11-21,Completed,0
ENG-01068,Sprint 4,2024-12-21,2024-12-21,Completed,0
ENG-01068,Sprint 5,2025-01-21,2025-01-23,Completed,2
ENG-01068,Sprint 6,2025-02-21,2025-02-21,Completed,0
ENG-01068,Sprint 7,2025-03-21,2025-03-21,Completed,0
ENG-01068,Sprint 8,2025-04-21,2025-04-21,Completed,0
ENG-01068,Sprint 9,2025-05-21,2025-05-25,Delayed,4
ENG-01068,Sprint 10,2025-06-21,2025-06-21,Completed,0
ENG-01069,Sprint 1,2026-07-21,2026-07-30,Delayed,9
ENG-01069,Sprint 2,2026-08-21,2026-08-21,Completed,0
ENG-01069,Sprint 3,2026-09-21,2026-09-27,Delayed,6
ENG-01069,Sprint 4,2026-10-21,2026-10-28,Delayed,7
ENG-01069,Sprint 5,2026-11-21,2026-11-25,Delayed,4
ENG-01070,Sprint 1,2025-12-21,2025-12-26,Delayed,5
ENG-01070,Sprint 2,2026-01-21,2026-01-24,Completed,3
ENG-01070,Sprint 3,2026-02-21,2026-02-21,Completed,0
ENG-01070,Sprint 4,2026-03-21,2026-03-24,Completed,3
ENG-01070,Sprint 5,2026-04-21,2026-04-23,Completed,2
ENG-01070,Sprint 6,2026-05-21,2026-05-24,Completed,3
ENG-01070,Sprint 7,2026-06-21,2026-06-24,Completed,3
ENG-01071,Sprint 1,2024-02-21,2024-02-24,Completed,3
ENG-01071,Sprint 2,2024-03-21,2024-03-21,Completed,0
ENG-01071,Sprint 3,2024-04-21,2024-04-24,Completed,3
ENG-01071,Sprint 4,2024-05-21,2024-05-23,Completed,2
ENG-01071,Sprint 5,2024-06-21,2024-06-30,Delayed,9
ENG-01071,Sprint 6,2024-07-21,2024-07-28,Delayed,7
ENG-01072,Sprint 1,2025-12-21,2025-12-23,Completed,2
ENG-01072,Sprint 2,2026-01-21,2026-01-24,Completed,3
ENG-01072,Sprint 3,2026-02-21,2026-02-23,Completed,2
ENG-01072,Sprint 4,2026-03-21,2026-03-21,Completed,0
ENG-01072,Sprint 5,2026-04-21,2026-04-21,Completed,0
ENG-01072,Sprint 6,2026-05-21,2026-05-21,Completed,0
ENG-01072,Sprint 7,2026-06-21,2026-06-21,Completed,0
ENG-01072,Sprint 8,2026-07-21,2026-07-21,Completed,0
ENG-01072,Sprint 9,2026-08-21,2026-08-22,Completed,1
ENG-01073,Sprint 1,2025-11-21,2025-11-24,Completed,3
ENG-01073,Sprint 2,2025-12-21,2025-12-22,Completed,1
ENG-01073,Sprint 3,2026-01-21,2026-01-21,Completed,0
ENG-01073,Sprint 4,2026-02-21,2026-02-22,Completed,1
ENG-01073,Sprint 5,2026-03-21,2026-03-21,Completed,0
ENG-01073,Sprint 6,2026-04-21,2026-04-23,Completed,2
ENG-01073,Sprint 7,2026-05-21,2026-05-24,Completed,3
ENG-01073,Sprint 8,2026-06-21,2026-06-21,Completed,0
ENG-01073,Sprint 9,2026-07-21,2026-07-22,Completed,1
ENG-01073,Sprint 10,2026-08-21,2026-08-21,Completed,0
ENG-01074,Sprint 1,2025-05-21,2025-05-21,Completed,0
ENG-01074,Sprint 2,2025-06-21,2025-06-23,Completed,2
ENG-01074,Sprint 3,2025-07-21,2025-07-31,Delayed,10
ENG-01074,Sprint 4,2025-08-21,2025-08-22,Completed,1
ENG-01074,Sprint 5,2025-09-21,2025-09-24,Completed,3
ENG-01074,Sprint 6,2025-10-21,2025-10-21,Completed,0
ENG-01074,Sprint 7,2025-11-21,2025-11-24,Completed,3
ENG-01074,Sprint 8,2025-12-21,2025-12-26,Delayed,5
ENG-01074,Sprint 9,2026-01-21,2026-01-26,Delayed,5
ENG-01074,Sprint 10,2026-02-21,2026-02-23,Completed,2
ENG-01074,Sprint 11,2026-03-21,2026-03-24,Completed,3
ENG-01074,Sprint 12,2026-04-21,2026-04-21,Completed,0
ENG-01074,Sprint 13,2026-05-21,2026-05-21,Completed,0
ENG-01075,Sprint 1,2025-06-21,2025-06-23,Completed,2
ENG-01075,Sprint 2,2025-07-21,2025-07-27,Delayed,6
ENG-01075,Sprint 3,2025-08-21,2025-08-21,Completed,0
ENG-01075,Sprint 4,2025-09-21,2025-09-22,Completed,1
ENG-01075,Sprint 5,2025-10-21,2025-10-21,Completed,0
ENG-01075,Sprint 6,2025-11-21,2025-11-21,Completed,0
ENG-01075,Sprint 7,2025-12-21,2025-12-26,Delayed,5
ENG-01075,Sprint 8,2026-01-21,2026-01-25,Delayed,4
ENG-01075,Sprint 9,2026-02-21,2026-02-21,Completed,0
ENG-01076,Sprint 1,2025-09-21,2025-09-25,Delayed,4
ENG-01076,Sprint 2,2025-10-21,2025-10-25,Delayed,4
ENG-01076,Sprint 3,2025-11-21,2025-11-21,Completed,0
ENG-01076,Sprint 4,2025-12-21,2025-12-26,Delayed,5
ENG-01076,Sprint 5,2026-01-21,2026-01-22,Completed,1
ENG-01076,Sprint 6,2026-02-21,2026-02-21,Completed,0
ENG-01076,Sprint 7,2026-03-21,2026-03-21,Completed,0
ENG-01077,Sprint 1,2025-03-21,2025-03-21,Completed,0
ENG-01077,Sprint 2,2025-04-21,2025-04-21,Completed,0
ENG-01077,Sprint 3,2025-05-21,2025-05-21,Completed,0
ENG-01077,Sprint 4,2025-06-21,2025-06-21,Completed,0
ENG-01077,Sprint 5,2025-07-21,2025-07-23,Completed,2
ENG-01077,Sprint 6,2025-08-21,2025-08-23,Completed,2
ENG-01077,Sprint 7,2025-09-21,2025-09-25,Delayed,4
ENG-01077,Sprint 8,2025-10-21,2025-10-22,Completed,1
ENG-01077,Sprint 9,2025-11-21,2025-11-27,Delayed,6
ENG-01077,Sprint 10,2025-12-21,2025-12-29,Delayed,8
ENG-01078,Sprint 1,2025-03-21,2025-03-27,Delayed,6
ENG-01078,Sprint 2,2025-04-21,2025-04-27,Delayed,6
ENG-01078,Sprint 3,2025-05-21,2025-05-26,Delayed,5
ENG-01078,Sprint 4,2025-06-21,2025-06-28,Delayed,7
ENG-01078,Sprint 5,2025-07-21,2025-07-21,Completed,0
ENG-01078,Sprint 6,2025-08-21,2025-08-29,Delayed,8
ENG-01078,Sprint 7,2025-09-21,2025-09-25,Delayed,4
ENG-01078,Sprint 8,2025-10-21,2025-10-25,Delayed,4
ENG-01078,Sprint 9,2025-11-21,2025-11-28,Delayed,7
ENG-01078,Sprint 10,2025-12-21,2025-12-30,Delayed,9
ENG-01078,Sprint 11,2026-01-21,2026-02-01,Delayed,11
ENG-01079,Sprint 1,2026-08-21,2026-08-21,Completed,0
ENG-01079,Sprint 2,2026-09-21,2026-09-22,Completed,1
ENG-01079,Sprint 3,2026-10-21,2026-10-23,Completed,2
ENG-01079,Sprint 4,2026-11-21,2026-11-22,Completed,1
ENG-01079,Sprint 5,2026-12-21,2026-12-27,Delayed,6
ENG-01079,Sprint 6,2027-01-21,2027-01-28,Delayed,7
ENG-01080,Sprint 1,2026-07-21,2026-07-22,Completed,1
ENG-01080,Sprint 2,2026-08-21,2026-08-27,Delayed,6
ENG-01081,Sprint 1,2025-01-21,2025-01-21,Completed,0
ENG-01081,Sprint 2,2025-02-21,2025-02-25,Delayed,4
ENG-01081,Sprint 3,2025-03-21,2025-03-23,Completed,2
ENG-01081,Sprint 4,2025-04-21,2025-04-26,Delayed,5
ENG-01081,Sprint 5,2025-05-21,2025-05-28,Delayed,7
ENG-01081,Sprint 6,2025-06-21,2025-06-22,Completed,1
