engagement_id,as_of_date,client_id,talent_id,role,risk_target,behs,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs_delta,performance_health_delta,client_feedback_health_delta,milestone_health_delta,utilisation_health_delta,sentiment_health_delta,technical_score,delivery_score,communication_score,overall_score,feedback_rating,feedback_count,delay_days,delayed_milestones,milestone_count,utilisation,utilisation_delta,engagement_age_months,remaining_months,monthly_contract_value,contract_exposure
ENG-00993,2025-09-01,C-0016,T-0383,Data Engineer,0,81.11,79.35,94.15,75.72,85.32,72.52,-3.5900000000000034,-4.230000000000004,7.440000000000012,-24.230000000000004,7.609999999999999,-1.5799999999999983,81.28,70.35,92.96,83.62,4.71,1,4.0,1,1,0.8371,0.3155,10,1,2385812.45,2385812.45
ENG-00993,2025-10-01,C-0016,T-0383,Data Engineer,0,82.77,80.84,79.74,99.2,75.66,77.11,1.6599999999999966,1.490000000000009,-14.41000000000001,23.480000000000004,-9.659999999999997,4.590000000000003,82.07,86.08,79.68,85.05,3.99,1,0.0,0,1,0.7392,-0.09789999999999999,11,0,2385812.45,0.0
ENG-00994,2026-04-01,C-0056,T-0126,ML Engineer,0,86.48,88.84,91.44,96.72,75.98,76.17,0.0,0.0,0.0,0.0,0.0,0.0,89.51,84.64,100.0,91.72,4.57,1,0.0,0,1,0.568,0.0,0,7,1108450.5,7759153.5
ENG-00994,2026-05-01,C-0056,T-0126,ML Engineer,0,85.24,81.78,88.73,100.0,80.88,74.58,-1.240000000000009,-7.060000000000002,-2.7099999999999937,3.280000000000001,4.8999999999999915,-1.5900000000000034,84.54,74.35,87.99,88.77,4.44,1,0.0,0,1,0.8536,0.2856000000000001,1,6,1108450.5,6650703.0
ENG-00994,2026-06-01,C-0056,T-0126,ML Engineer,0,84.34,83.97,95.88,99.17,71.5,68.06,-0.8999999999999915,2.1899999999999977,7.1499999999999915,-0.8299999999999983,-9.379999999999995,-6.519999999999996,81.42,93.45,86.76,91.94,4.79,1,0.0,0,1,0.766,-0.08760000000000001,2,5,1108450.5,5542252.5
ENG-00994,2026-07-01,C-0056,T-0126,ML Engineer,0,81.14,85.22,82.52,97.44,74.16,63.62,-3.200000000000003,1.25,-13.36,-1.730000000000004,2.6599999999999966,-4.440000000000005,81.27,88.27,100.0,87.33,4.13,1,0.0,0,1,0.6899,-0.07610000000000006,3,4,1108450.5,4433802.0
ENG-00994,2026-08-01,C-0056,T-0126,ML Engineer,0,78.0,84.21,82.09,72.87,75.39,73.24,-3.1400000000000006,-1.0100000000000051,-0.4299999999999926,-24.569999999999993,1.230000000000004,9.619999999999997,79.5,77.42,93.14,80.63,4.1,1,6.0,1,1,0.7151,0.0252,4,3,1108450.5,3325351.5
ENG-00995,2026-08-01,C-0057,T-0433,Analytics Engineer,0,77.34,80.3,75.26,92.58,80.92,57.82,0.0,0.0,0.0,0.0,0.0,0.0,81.39,82.66,79.89,81.6,3.76,1,0.0,0,1,0.758,0.0,0,10,2005458.42,20054584.2
ENG-00996,2025-03-01,C-0031,T-0183,AI Engineer,0,69.85,81.47,72.54,60.79,76.13,56.98,0.0,0.0,0.0,0.0,0.0,0.0,77.66,78.99,85.09,73.17,3.63,1,7.0,1,1,0.7271,0.0,0,9,920438.24,8283944.16
ENG-00996,2025-04-01,C-0031,T-0183,AI Engineer,0,75.68,81.74,73.69,81.15,79.45,61.81,5.8300000000000125,0.269999999999996,1.1499999999999915,20.360000000000007,3.3200000000000074,4.830000000000005,80.8,84.58,86.6,78.77,3.68,1,2.0,0,1,0.5901,-0.137,1,8,920438.24,7363505.92
ENG-00996,2025-05-01,C-0031,T-0183,AI Engineer,0,75.21,79.15,76.02,88.48,73.91,57.19,-0.4700000000000131,-2.589999999999989,2.3299999999999983,7.329999999999998,-5.540000000000006,-4.6200000000000045,79.86,76.26,72.68,80.39,3.8,1,2.0,0,1,0.6719,0.0818000000000001,2,7,920438.24,6443067.68
ENG-00996,2025-06-01,C-0031,T-0183,AI Engineer,0,78.99,79.39,85.57,97.06,77.16,55.21,3.780000000000001,0.23999999999999488,9.549999999999997,8.579999999999998,3.25,-1.9799999999999969,86.03,75.2,89.59,85.97,4.28,1,0.0,0,1,0.7114,0.03949999999999998,3,6,920438.24,5522629.4399999995
ENG-00996,2025-07-01,C-0031,T-0183,AI Engineer,0,77.13,79.72,78.12,95.45,77.0,54.67,-1.8599999999999994,0.3299999999999983,-7.449999999999989,-1.6099999999999994,-0.1599999999999966,-0.5399999999999991,80.05,72.12,79.23,83.09,3.91,1,0.0,0,1,0.7161,0.0046999999999999265,4,5,920438.24,4602191.2
ENG-00996,2025-08-01,C-0031,T-0183,AI Engineer,0,72.24,75.66,84.86,74.41,71.25,53.92,-4.890000000000001,-4.060000000000002,6.739999999999995,-21.040000000000006,-5.75,-0.75,72.23,80.94,79.56,78.57,4.24,1,3.0,0,1,0.6124,-0.1036999999999999,5,4,920438.24,3681752.96
ENG-00996,2025-09-01,C-0031,T-0183,AI Engineer,0,74.13,75.95,78.78,93.76,76.38,45.87,1.8900000000000006,0.29000000000000625,-6.079999999999998,19.35000000000001,5.1299999999999955,-8.050000000000004,69.85,78.5,80.45,81.39,3.94,1,0.0,0,1,0.6011,-0.011300000000000088,6,3,920438.24,2761314.7199999997
ENG-00996,2025-10-01,C-0031,T-0183,AI Engineer,0,78.46,75.21,84.1,88.56,70.28,72.92,4.329999999999998,-0.7400000000000091,5.319999999999993,-5.200000000000003,-6.099999999999994,27.050000000000004,73.23,76.95,83.05,81.66,4.21,1,1.0,0,1,0.7738,0.17270000000000008,7,2,920438.24,1840876.48
ENG-00996,2025-11-01,C-0031,T-0183,AI Engineer,0,72.01,83.84,72.83,66.37,68.82,64.46,-6.449999999999989,8.63000000000001,-11.269999999999996,-22.189999999999998,-1.460000000000008,-8.460000000000008,89.01,77.13,92.11,75.62,3.64,1,6.0,1,1,0.6886,-0.08520000000000005,8,1,920438.24,920438.24
ENG-00996,2025-12-01,C-0031,T-0183,AI Engineer,0,73.42,73.89,74.87,84.54,77.31,57.36,1.4099999999999966,-9.950000000000003,2.0400000000000063,18.17,8.490000000000009,-7.099999999999994,70.42,74.02,64.99,76.9,3.74,1,2.0,0,1,0.5844,-0.10419999999999996,9,0,920438.24,0.0
ENG-00997,2025-04-01,C-0025,T-0021,AI Engineer,0,83.05,83.73,92.1,97.82,79.42,61.08,0.0,0.0,0.0,0.0,0.0,0.0,82.84,88.46,90.95,90.18,4.6,1,0.0,0,1,0.766,0.0,0,11,1242633.99,13668973.89
ENG-00997,2025-05-01,C-0025,T-0021,AI Engineer,0,84.47,83.29,89.53,100.0,70.31,75.97,1.4200000000000017,-0.4399999999999977,-2.569999999999993,2.180000000000007,-9.11,14.89,82.2,85.18,84.83,89.65,4.48,1,0.0,0,1,0.5056,-0.26039999999999996,1,10,1242633.99,12426339.9
ENG-00997,2025-06-01,C-0025,T-0021,AI Engineer,0,82.8,81.42,89.05,93.69,77.68,71.25,-1.6700000000000017,-1.8700000000000045,-0.480000000000004,-6.310000000000002,7.3700000000000045,-4.719999999999999,84.09,78.3,87.36,87.16,4.45,1,1.0,0,1,0.601,0.09539999999999993,2,9,1242633.99,11183705.91
ENG-00997,2025-07-01,C-0025,T-0021,AI Engineer,0,76.31,79.54,89.16,54.33,81.57,77.44,-6.489999999999995,-1.8799999999999955,0.10999999999999943,-39.36,3.8899999999999864,6.189999999999998,85.48,74.82,90.49,76.6,4.46,1,9.0,1,1,0.7564,0.15539999999999998,3,8,1242633.99,9941071.92
ENG-00997,2025-08-01,C-0025,T-0021,AI Engineer,0,87.24,86.14,97.69,100.0,78.16,72.23,10.929999999999993,6.599999999999994,8.530000000000001,45.67,-3.4099999999999966,-5.209999999999994,88.95,87.84,90.3,93.65,4.88,1,0.0,0,1,0.8569,0.10050000000000003,4,7,1242633.99,8698437.93
ENG-00997,2025-09-01,C-0025,T-0021,AI Engineer,0,84.88,86.96,90.02,99.91,75.17,69.37,-2.3599999999999994,0.8199999999999932,-7.670000000000002,-0.09000000000000341,-2.989999999999995,-2.8599999999999994,89.03,81.38,93.75,91.27,4.5,1,0.0,0,1,0.6643,-0.1926,5,6,1242633.99,7455803.9399999995
ENG-00997,2025-10-01,C-0025,T-0021,AI Engineer,0,87.92,82.23,94.62,96.6,83.44,83.03,3.0400000000000063,-4.72999999999999,4.6000000000000085,-3.3100000000000023,8.269999999999996,13.659999999999997,82.62,80.15,88.32,90.16,4.73,1,1.0,0,1,0.7268,0.0625,6,5,1242633.99,6213169.95
ENG-00997,2025-11-01,C-0025,T-0021,AI Engineer,0,87.71,83.98,92.64,100.0,79.72,81.17,-0.21000000000000796,1.75,-1.980000000000004,3.4000000000000057,-3.719999999999999,-1.8599999999999994,89.8,88.82,85.56,91.01,4.63,1,0.0,0,1,0.6286,-0.09819999999999995,7,4,1242633.99,4970535.96
ENG-00997,2025-12-01,C-0025,T-0021,AI Engineer,0,84.85,86.81,94.91,88.02,89.94,65.35,-2.8599999999999994,2.8299999999999983,2.269999999999996,-11.980000000000004,10.219999999999999,-15.820000000000007,91.57,76.63,86.07,89.95,4.75,1,2.0,0,1,0.8944,0.2657999999999999,8,3,1242633.99,3727901.9699999997
ENG-00997,2026-01-01,C-0025,T-0021,AI Engineer,0,88.39,91.33,97.07,96.45,84.31,71.02,3.5400000000000063,4.519999999999996,2.1599999999999966,8.430000000000007,-5.6299999999999955,5.670000000000002,96.01,94.09,91.6,94.62,4.85,1,0.0,0,1,0.7006,-0.19379999999999997,9,2,1242633.99,2485267.98
ENG-00997,2026-02-01,C-0025,T-0021,AI Engineer,0,84.33,87.68,93.25,76.79,80.67,81.51,-4.060000000000002,-3.6499999999999915,-3.819999999999993,-19.659999999999997,-3.6400000000000006,10.490000000000009,85.31,86.52,89.95,86.91,4.66,1,5.0,1,1,0.8138,0.11319999999999997,10,1,1242633.99,1242633.99
ENG-00997,2026-03-01,C-0025,T-0021,AI Engineer,0,87.83,90.89,93.47,100.0,85.67,67.82,3.5,3.2099999999999937,0.21999999999999886,23.209999999999994,5.0,-13.690000000000012,95.03,86.55,89.16,94.07,4.67,1,0.0,0,1,0.7025,-0.11129999999999995,11,0,1242633.99,0.0
ENG-00998,2024-06-01,C-0050,T-0075,Data Engineer,0,81.88,78.07,86.22,100.0,73.88,70.2,0.0,0.0,0.0,0.0,0.0,0.0,75.97,82.15,75.44,86.41,4.31,1,0.0,0,1,0.6776,0.0,0,8,2739278.82,21914230.56
ENG-00998,2024-07-01,C-0050,T-0075,Data Engineer,0,78.32,78.92,75.51,100.0,74.41,61.62,-3.5600000000000023,0.8500000000000085,-10.709999999999994,0.0,0.5300000000000011,-8.580000000000005,77.77,85.25,73.76,83.0,3.78,1,0.0,0,1,0.7485,0.07090000000000007,1,7,2739278.82,19174951.74
ENG-00998,2024-08-01,C-0050,T-0075,Data Engineer,0,78.7,85.02,78.7,97.62,77.71,52.62,0.38000000000000966,6.099999999999994,3.1899999999999977,-2.3799999999999955,3.299999999999997,-9.0,91.09,94.59,84.73,85.96,3.94,1,0.0,0,1,0.7159,-0.03260000000000007,2,6,2739278.82,16435672.919999998
ENG-00998,2024-09-01,C-0050,T-0075,Data Engineer,0,78.63,79.51,70.48,96.21,86.08,62.52,-0.07000000000000739,-5.509999999999991,-8.219999999999999,-1.4100000000000108,8.370000000000005,9.900000000000006,85.35,78.56,84.26,80.52,3.52,1,0.0,0,1,0.6961,-0.01979999999999993,3,5,2739278.82,13696394.1
ENG-00998,2024-10-01,C-0050,T-0075,Data Engineer,0,72.67,73.54,76.77,95.95,71.01,45.42,-5.959999999999994,-5.969999999999999,6.289999999999992,-0.2599999999999909,-15.069999999999993,-17.1,69.91,73.3,68.5,80.27,3.84,1,0.0,0,1,0.7232,0.027099999999999902,4,4,2739278.82,10957115.28
ENG-00998,2024-11-01,C-0050,T-0075,Data Engineer,0,76.52,72.16,84.21,94.81,73.73,58.11,3.8499999999999943,-1.3800000000000097,7.439999999999998,-1.1400000000000006,2.719999999999999,12.689999999999998,77.22,74.75,79.78,82.04,4.21,1,0.0,0,1,0.7001,-0.02310000000000001,5,3,2739278.82,8217836.459999999
ENG-00998,2024-12-01,C-0050,T-0075,Data Engineer,0,75.59,77.02,79.68,100.0,72.72,47.46,-0.9299999999999926,4.859999999999999,-4.529999999999987,5.189999999999998,-1.0100000000000051,-10.649999999999999,70.17,72.7,78.58,83.7,3.98,1,0.0,0,1,0.466,-0.23409999999999992,6,2,2739278.82,5478557.64
ENG-00998,2025-01-01,C-0050,T-0075,Data Engineer,0,76.47,81.45,77.31,90.32,67.76,62.08,0.8799999999999955,4.430000000000007,-2.3700000000000045,-9.680000000000007,-4.959999999999994,14.619999999999997,75.24,87.64,77.85,82.22,3.87,1,1.0,0,1,0.5983,0.13230000000000003,7,1,2739278.82,2739278.82
ENG-00998,2025-02-01,C-0050,T-0075,Data Engineer,0,77.83,74.83,83.89,99.65,83.9,49.12,1.3599999999999994,-6.6200000000000045,6.579999999999998,9.330000000000013,16.14,-12.96,73.17,74.86,72.83,84.21,4.19,1,0.0,0,1,0.7237,0.12539999999999996,8,0,2739278.82,0.0
ENG-00999,2026-04-01,C-0012,T-0404,ML Engineer,0,68.1,73.44,77.23,87.14,56.96,41.62,0.0,0.0,0.0,0.0,0.0,0.0,69.99,76.81,61.51,78.19,3.86,1,2.0,0,1,0.5851,0.0,0,6,3009785.92,18058715.52
ENG-00999,2026-05-01,C-0012,T-0404,ML Engineer,0,63.26,71.28,66.37,48.68,75.03,55.9,-4.839999999999996,-2.1599999999999966,-10.86,-38.46,18.07,14.280000000000001,63.37,59.14,78.69,63.91,3.32,1,8.0,1,1,0.686,0.1009000000000001,1,5,3009785.92,15048929.6
ENG-00999,2026-06-01,C-0012,T-0404,ML Engineer,0,63.79,72.35,69.47,58.59,73.74,45.16,0.5300000000000011,1.0699999999999932,3.0999999999999943,9.910000000000004,-1.2900000000000063,-10.740000000000002,66.52,59.3,70.19,67.9,3.47,1,6.0,1,1,0.7673,0.08129999999999993,2,4,3009785.92,12039143.68
ENG-00999,2026-07-01,C-0012,T-0404,ML Engineer,0,64.48,69.75,63.59,75.84,65.36,46.79,0.6900000000000048,-2.5999999999999943,-5.8799999999999955,17.25,-8.379999999999995,1.6300000000000026,65.5,63.46,63.17,69.11,3.18,1,3.0,0,1,0.5179,-0.24939999999999996,3,3,3009785.92,9029357.76
ENG-00999,2026-08-01,C-0012,T-0404,ML Engineer,0,65.53,72.89,62.96,78.54,74.16,39.4,1.0499999999999972,3.1400000000000006,-0.6300000000000026,2.700000000000003,8.799999999999997,-7.390000000000001,68.61,73.46,69.98,70.83,3.15,1,3.0,0,1,0.7025,0.1846,4,2,3009785.92,6019571.84
ENG-01000,2025-12-01,C-0040,T-0437,Analytics Engineer,0,68.63,72.04,71.74,81.44,81.1,39.08,0.0,0.0,0.0,0.0,0.0,0.0,67.1,69.09,64.86,74.28,3.59,1,2.0,0,1,0.8397,0.0,0,7,1279968.62,8959780.34
ENG-01000,2026-01-01,C-0040,T-0437,Analytics Engineer,0,71.96,75.64,69.52,97.87,66.45,48.02,3.3299999999999983,3.5999999999999943,-2.219999999999999,16.430000000000007,-14.649999999999991,8.940000000000005,76.8,70.34,72.75,79.05,3.48,1,0.0,0,1,0.7575,-0.08220000000000005,1,6,1279968.62,7679811.720000001
ENG-01000,2026-02-01,C-0040,T-0437,Analytics Engineer,0,66.01,71.24,71.35,63.59,75.2,49.65,-5.949999999999989,-4.400000000000006,1.8299999999999983,-34.28,8.75,1.6299999999999955,83.58,63.13,68.89,69.37,3.57,1,6.0,1,1,0.7968,0.0393,2,5,1279968.62,6399843.100000001
ENG-01000,2026-03-01,C-0040,T-0437,Analytics Engineer,0,68.15,72.75,67.53,82.27,71.73,46.24,2.1400000000000006,1.5100000000000051,-3.819999999999993,18.679999999999993,-3.469999999999999,-3.4099999999999966,70.45,74.27,72.06,73.3,3.38,1,2.0,0,1,0.7228,-0.07399999999999995,3,4,1279968.62,5119874.48
ENG-01000,2026-04-01,C-0040,T-0437,Analytics Engineer,0,62.4,70.58,62.91,70.18,72.16,36.55,-5.750000000000007,-2.1700000000000017,-4.6200000000000045,-12.08999999999999,0.4299999999999926,-9.690000000000005,68.58,66.74,70.24,67.8,3.15,1,5.0,1,1,0.6304,-0.09240000000000004,4,3,1279968.62,3839905.8600000003
ENG-01000,2026-05-01,C-0040,T-0437,Analytics Engineer,0,67.59,72.03,70.71,66.14,75.16,54.68,5.190000000000005,1.4500000000000028,7.799999999999997,-4.040000000000006,3.0,18.130000000000003,71.9,65.55,70.88,70.09,3.54,1,5.0,1,1,0.7497,0.11930000000000007,5,2,1279968.62,2559937.24
ENG-01000,2026-06-01,C-0040,T-0437,Analytics Engineer,0,67.78,70.2,67.64,83.36,73.24,45.21,0.18999999999999773,-1.8299999999999983,-3.069999999999993,17.22,-1.9200000000000017,-9.469999999999999,72.17,73.18,64.83,72.59,3.38,1,2.0,0,1,0.6008,-0.14890000000000003,6,1,1279968.62,1279968.62
ENG-01000,2026-07-01,C-0040,T-0437,Analytics Engineer,0,64.43,68.42,68.44,76.25,73.68,36.66,-3.3499999999999943,-1.7800000000000011,0.7999999999999972,-7.109999999999999,0.44000000000001194,-8.550000000000004,65.23,62.57,71.97,70.39,3.42,1,3.0,0,1,0.6738,0.07299999999999995,7,0,1279968.62,0.0
ENG-01001,2024-12-01,C-0041,T-0106,Data Engineer,0,86.97,85.92,91.77,100.0,81.44,74.59,0.0,0.0,0.0,0.0,0.0,0.0,88.6,81.84,91.1,91.49,4.59,1,0.0,0,1,0.5969,0.0,0,11,1296304.92,14259354.12
ENG-01001,2025-01-01,C-0041,T-0106,Data Engineer,0,86.13,79.87,98.9,100.0,80.8,71.3,-0.8400000000000034,-6.049999999999997,7.13000000000001,0.0,-0.6400000000000006,-3.2900000000000063,79.23,68.99,84.91,91.56,4.94,1,0.0,0,1,0.8125,0.2156,1,10,1296304.92,12963049.2
ENG-01001,2025-02-01,C-0041,T-0106,Data Engineer,0,80.9,80.97,91.11,87.38,77.02,67.0,-5.22999999999999,1.0999999999999943,-7.790000000000006,-12.620000000000005,-3.780000000000001,-4.299999999999997,80.86,79.68,87.97,86.12,4.56,1,3.0,0,1,0.6835,-0.129,2,9,1296304.92,11666744.28
ENG-01001,2025-03-01,C-0041,T-0106,Data Engineer,0,87.5,90.54,93.29,98.09,73.43,77.89,6.599999999999994,9.570000000000007,2.180000000000007,10.710000000000008,-3.589999999999989,10.89,79.02,88.47,100.0,93.39,4.66,1,0.0,0,1,0.623,-0.0605,3,8,1296304.92,10370439.36
ENG-01001,2025-04-01,C-0041,T-0106,Data Engineer,0,83.23,81.28,90.5,94.03,73.02,75.28,-4.269999999999996,-9.260000000000005,-2.7900000000000063,-4.060000000000002,-0.4100000000000108,-2.6099999999999994,85.77,87.63,87.2,87.69,4.52,1,1.0,0,1,0.6437,0.02070000000000005,4,7,1296304.92,9074134.44
ENG-01001,2025-05-01,C-0041,T-0106,Data Engineer,0,83.72,86.96,97.41,84.53,72.95,73.25,0.4899999999999949,5.679999999999993,6.909999999999997,-9.5,-0.06999999999999318,-2.030000000000001,88.68,78.97,88.2,90.01,4.87,1,3.0,0,1,0.7358,0.09209999999999996,5,6,1296304.92,7777829.52
ENG-01001,2025-06-01,C-0041,T-0106,Data Engineer,0,81.59,86.19,87.7,83.89,79.62,68.89,-2.1299999999999955,-0.769999999999996,-9.709999999999994,-0.6400000000000006,6.670000000000002,-4.359999999999999,87.19,90.22,96.43,86.14,4.38,1,3.0,0,1,0.8549,0.11909999999999998,6,5,1296304.92,6481524.6
ENG-01001,2025-07-01,C-0041,T-0106,Data Engineer,0,85.98,84.07,94.99,100.0,86.98,64.56,4.390000000000001,-2.1200000000000045,7.289999999999992,16.11,7.359999999999999,-4.329999999999998,83.41,82.75,91.01,91.88,4.75,1,0.0,0,1,0.8529,-0.0020000000000000018,7,4,1296304.92,5185219.68
ENG-01001,2025-08-01,C-0041,T-0106,Data Engineer,0,83.85,79.11,88.25,98.08,79.59,74.33,-2.1300000000000097,-4.959999999999994,-6.739999999999995,-1.9200000000000017,-7.390000000000001,9.769999999999996,70.07,77.49,79.66,87.05,4.41,1,0.0,0,1,0.7307,-0.12219999999999998,8,3,1296304.92,3888914.76
ENG-01001,2025-09-01,C-0041,T-0106,Data Engineer,0,85.11,87.79,91.63,100.0,73.89,68.79,1.2600000000000051,8.680000000000007,3.3799999999999955,1.9200000000000017,-5.700000000000003,-5.539999999999992,89.91,87.86,94.0,92.19,4.58,1,0.0,0,1,0.5989,-0.13180000000000003,9,2,1296304.92,2592609.84
ENG-01001,2025-10-01,C-0041,T-0106,Data Engineer,0,87.08,87.75,98.16,100.0,70.52,74.66,1.9699999999999989,-0.04000000000000625,6.530000000000001,0.0,-3.3700000000000045,5.86999999999999,92.03,82.58,88.63,94.46,4.91,1,0.0,0,1,0.651,0.052100000000000035,10,1,1296304.92,1296304.92
ENG-01001,2025-11-01,C-0041,T-0106,Data Engineer,0,86.32,85.62,87.03,97.53,76.7,82.48,-0.7600000000000051,-2.1299999999999955,-11.129999999999995,-2.469999999999999,6.180000000000007,7.820000000000007,81.32,86.98,90.83,89.09,4.35,1,0.0,0,1,0.8209,0.16989999999999994,11,0,1296304.92,0.0
ENG-01002,2024-09-01,C-0043,T-0302,Data Analyst,0,64.58,72.83,68.56,74.2,70.56,36.2,0.0,0.0,0.0,0.0,0.0,0.0,75.44,65.08,78.63,71.68,3.43,1,4.0,1,1,0.6118,0.0,0,10,1676239.69,16762396.899999999
ENG-01002,2024-10-01,C-0043,T-0302,Data Analyst,0,63.91,73.3,64.63,66.3,66.18,47.36,-0.6700000000000017,0.46999999999999886,-3.930000000000007,-7.900000000000006,-4.3799999999999955,11.159999999999997,72.35,63.38,73.34,68.52,3.23,1,6.0,1,1,0.5714,-0.04039999999999999,1,9,1676239.69,15086157.209999999
ENG-01002,2024-11-01,C-0043,T-0302,Data Analyst,0,60.67,69.29,64.28,61.05,68.83,39.78,-3.239999999999995,-4.009999999999991,-0.3499999999999943,-5.25,2.6499999999999915,-7.579999999999998,64.05,56.46,67.94,65.48,3.21,1,6.0,1,1,0.5803,0.008900000000000019,2,8,1676239.69,13409917.52
ENG-01002,2024-12-01,C-0043,T-0302,Data Analyst,0,64.7,72.4,75.56,55.3,65.87,52.76,4.030000000000001,3.1099999999999994,11.280000000000001,-5.75,-2.9599999999999937,12.979999999999997,70.58,60.3,75.67,69.23,3.78,1,8.0,1,1,0.5592,-0.021100000000000008,3,7,1676239.69,11733677.83
ENG-01002,2025-01-01,C-0043,T-0302,Data Analyst,0,65.53,70.15,72.45,61.64,71.24,52.46,0.8299999999999983,-2.25,-3.1099999999999994,6.340000000000003,5.36999999999999,-0.29999999999999716,63.81,62.9,69.01,68.83,3.62,1,6.0,1,1,0.6341,0.07489999999999997,4,6,1676239.69,10057438.14
ENG-01002,2025-02-01,C-0043,T-0302,Data Analyst,0,68.89,78.16,67.24,75.1,71.86,50.5,3.3599999999999994,8.009999999999991,-5.210000000000008,13.459999999999994,0.6200000000000045,-1.9600000000000009,81.15,77.02,78.73,73.57,3.36,1,3.0,0,1,0.4391,-0.195,5,5,1676239.69,8381198.449999999
ENG-01002,2025-03-01,C-0043,T-0302,Data Analyst,0,70.72,73.47,76.05,85.22,65.34,51.51,1.8299999999999983,-4.689999999999998,8.810000000000002,10.120000000000005,-6.519999999999996,1.009999999999998,72.97,65.24,75.85,77.31,3.8,1,1.0,0,1,0.5542,0.11510000000000004,6,4,1676239.69,6704958.76
ENG-01002,2025-04-01,C-0043,T-0302,Data Analyst,0,67.35,72.12,67.52,86.22,66.69,42.84,-3.3700000000000045,-1.3499999999999943,-8.530000000000001,1.0,1.3499999999999943,-8.669999999999995,67.01,73.68,72.19,74.04,3.38,1,1.0,0,1,0.5674,0.01319999999999999,7,3,1676239.69,5028719.07
ENG-01002,2025-05-01,C-0043,T-0302,Data Analyst,0,71.5,74.12,77.25,88.7,72.12,44.83,4.150000000000006,2.0,9.730000000000004,2.480000000000004,5.430000000000007,1.9899999999999949,83.92,75.03,73.24,78.86,3.86,1,1.0,0,1,0.6822,0.11480000000000001,8,2,1676239.69,3352479.38
ENG-01002,2025-06-01,C-0043,T-0302,Data Analyst,0,71.42,79.73,70.87,78.37,76.65,50.73,-0.0799999999999983,5.609999999999999,-6.3799999999999955,-10.329999999999998,4.530000000000001,5.899999999999999,73.52,68.5,85.05,76.29,3.54,1,3.0,0,1,0.7163,0.03410000000000002,9,1,1676239.69,1676239.69
ENG-01002,2025-07-01,C-0043,T-0302,Data Analyst,0,64.37,71.16,68.97,54.02,73.93,54.45,-7.049999999999997,-8.570000000000007,-1.9000000000000057,-24.35,-2.719999999999999,3.720000000000006,69.38,63.76,75.29,66.11,3.45,1,8.0,1,1,0.7476,0.031299999999999994,10,0,1676239.69,0.0
ENG-01003,2025-06-01,C-0014,T-0288,Data Engineer,0,75.1,78.52,75.51,76.59,79.63,65.55,0.0,0.0,0.0,0.0,0.0,0.0,79.16,69.68,78.78,76.98,3.78,1,3.0,0,1,0.706,0.0,0,10,993168.55,9931685.5
ENG-01003,2025-07-01,C-0014,T-0288,Data Engineer,0,75.06,72.42,86.58,89.55,72.86,54.01,-0.03999999999999204,-6.099999999999994,11.069999999999993,12.959999999999994,-6.769999999999996,-11.54,72.73,75.46,69.73,81.66,4.33,1,2.0,0,1,0.6807,-0.02529999999999999,1,9,993168.55,8938516.950000001
ENG-01003,2025-08-01,C-0014,T-0288,Data Engineer,0,73.75,75.51,71.45,91.18,73.75,56.43,-1.3100000000000023,3.0900000000000034,-15.129999999999995,1.6300000000000097,0.8900000000000006,2.4200000000000017,72.82,77.06,74.43,78.01,3.57,1,1.0,0,1,0.7375,0.05680000000000007,2,8,993168.55,7945348.4
ENG-01003,2025-09-01,C-0014,T-0288,Data Engineer,0,74.85,72.92,80.27,84.5,71.02,65.07,1.0999999999999943,-2.5900000000000034,8.819999999999993,-6.680000000000007,-2.730000000000004,8.639999999999993,74.53,78.98,68.4,78.39,4.01,1,3.0,0,1,0.661,-0.07650000000000001,3,7,993168.55,6952179.850000001
ENG-01003,2025-10-01,C-0014,T-0288,Data Engineer,0,72.33,77.18,80.5,79.9,75.28,48.33,-2.519999999999996,4.260000000000005,0.23000000000000398,-4.599999999999994,4.260000000000005,-16.739999999999995,89.64,69.01,77.54,79.02,4.02,1,4.0,1,1,0.7424,0.08139999999999992,4,6,993168.55,5959011.300000001
ENG-01003,2025-11-01,C-0014,T-0288,Data Engineer,0,71.32,80.45,77.38,69.37,75.81,52.41,-1.0100000000000051,3.269999999999996,-3.1200000000000045,-10.530000000000001,0.5300000000000011,4.079999999999998,78.04,72.12,79.49,76.61,3.87,1,6.0,1,1,0.8034,0.061000000000000054,5,5,993168.55,4965842.75
ENG-01003,2025-12-01,C-0014,T-0288,Data Engineer,0,70.93,78.15,82.21,90.24,65.76,35.17,-0.38999999999998636,-2.299999999999997,4.829999999999998,20.86999999999999,-10.049999999999997,-17.239999999999995,77.86,76.03,71.43,82.6,4.11,1,2.0,0,1,0.4764,-0.327,6,4,993168.55,3972674.2
ENG-01003,2026-01-01,C-0014,T-0288,Data Engineer,0,76.8,76.8,78.16,87.69,79.36,62.65,5.86999999999999,-1.3500000000000085,-4.049999999999997,-2.549999999999997,13.599999999999994,27.479999999999997,76.47,77.19,73.19,80.0,3.91,1,2.0,0,1,0.641,0.16460000000000002,7,3,993168.55,2979505.6500000004
